,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
67,1840,journalArticle,2021.0,"Phillips, Nolan E.; Levy, Brian L.; Sampson, Robert J.; Small, Mario L.; Wang, Ryan Q.",The Social Integration of American Cities: Network Measures of Connectedness Based on Everyday Mobility Across Neighborhoods.,Sociological Methods & Research,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=151628621&site=ehost-live,"The social integration of a city depends on the extent to which people from different neighborhoods have the opportunity to interact with one another, but most prior work has not developed formal ways of conceptualizing and measuring this kind of connectedness. In this article, we develop original, network-based measures of what we call ""structural connectedness"" based on the everyday travel of people across neighborhoods. Our principal index captures the extent to which residents in each neighborhood of a city travel to all other neighborhoods in equal proportion. Our secondary index captures the extent to which travels within a city are concentrated in a handful of receiving neighborhoods. We illustrate the value of our indices for the 50 largest American cities based on hundreds of millions of geotagged tweets over 18 months. We uncover important features of major American cities, including the extent to which their connectedness depends on a few neighborhood hubs, and the fact that in several cities, contact between some neighborhoods is all but nonexistent. We also show that cities with greater population densities, more cosmopolitanism, and less racial segregation have higher levels of structural connectedness. Our indices can be applied to data at any spatial scale, and our measures pave the way for more powerful and precise analyses of structural connectedness and its effects across a broad array of social phenomena. [ABSTRACT FROM AUTHOR]",Neighborhoods; networks; Metropolis; urban mobility; connectedness; integration; neighborhoods; Population density; Social facts; Social integration,SocIndex,68,,,,,,,
68,1900,journalArticle,2018.0,"Munnik, Michael B.",A Field Theory Perspective on Journalist–Source Relations: A Study of 'New Entrants' and 'Authorised Knowers' among Scottish Muslims.,Sociology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133486296&site=ehost-live,"In this article, I apply Bourdieu's field theory to research on the trajectories, strategies and relations of sources and journalists. I argue that the relational emphasis of field theory, modified by the concept of media meta-capital, can be a fruitful way of examining the social context in which representations of Muslims are produced. This advances scholarship that relies too heavily on content analysis to support judgements about news representations of Muslims. I use examples from original fieldwork in Glasgow to discuss the capital, autonomy and heteronomy of Muslim sources who are 'authorised knowers' and 'new entrants' in their source communities. These various positions are evident in their relative success in managing journalist–source relations, which encompass 'legacy' media platforms and emerging communication tools such as Twitter. The field theory perspective exposes relations that contribute to the work of representation but are invisible to other forms of analysis. [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Twitter; Muslims; journalism; representation; field theory; Bourdieu, Pierre, 1930-2002; Bourdieu; Field theory (Social psychology); Journalism -- Social aspects; journalist–source relations; media meta-capital; Scotland; sources",SocIndex,16,,,,,,,
69,1920,journalArticle,2021.0,"Brownlie, Julie; Ho, Justin Chun‐ting; Dunne, Nikki; Fernández, Nichole; Squirrell, Tim",Troubling content: Guiding discussion of death by suicide on social media.,Sociology of Health & Illness,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=151130728&site=ehost-live,"Growing concerns about ""online harm"" and ""duty of care"" fuel debate about how best to regulate and moderate ""troubling content"" on social media. This has become a pressing issue in relation to the potential application of media guidelines to online discussion of death by suicide—discussion which is troubling because it is often transgressive and contested. Drawing on an innovative mixed‐method analysis of a large‐scale Twitter dataset, this article explores in depth, for the first time, the complexities of applying existing media guidelines on reporting death by suicide to online contexts. By focusing on five highly publicised deaths, it illustrates the limits of this translation but also the significance of empathy (its presence and absence) in online accounts of these deaths. The multi‐relational and politicised nature of empathy, and the polarised nature of Twitter debate, suggests that we need to step back from calls for the automatic application of guidelines produced in a pre‐digital time to understand more about the sociocultural context of how suicide is discussed on social media. This stepping back matters because social media is now a key part of how lives and deaths are deemed grievable and deserving of our attention. [ABSTRACT FROM AUTHOR]",Social media; Culture; Research methodology; Emotions; social media; Attitudes toward death; Suicide risk factors; Electronic publishing; Empathy; empathy; Bereavement; bereavement; Data security failures; guidelines; Medical protocols; suicide,SocIndex,6,,,,,,,
70,1921,journalArticle,2021.0,"Brownlie, J; Ho, JCT; Dunne, N; Fernandez, N; Squirrell, T",Troubling content: Guiding discussion of death by suicide on social media,SOCIOLOGY OF HEALTH & ILLNESS,10.1111/1467-9566.13245,,"Growing concerns about ""online harm"" and ""duty of care"" fuel debate about how best to regulate and moderate ""troubling content"" on social media. This has become a pressing issue in relation to the potential application of media guidelines to online discussion of death by suicide-discussion which is troubling because it is often transgressive and contested. Drawing on an innovative mixed-method analysis of a large-scale Twitter dataset, this article explores in depth, for the first time, the complexities of applying existing media guidelines on reporting death by suicide to online contexts. By focusing on five highly publicised deaths, it illustrates the limits of this translation but also the significance of empathy (its presence and absence) in online accounts of these deaths. The multi-relational and politicised nature of empathy, and the polarised nature of Twitter debate, suggests that we need to step back from calls for the automatic application of guidelines produced in a pre-digital time to understand more about the sociocultural context of how suicide is discussed on social media. This stepping back matters because social media is now a key part of how lives and deaths are deemed grievable and deserving of our attention.",social media; empathy; bereavement; guidelines; suicide,WOS,6,,,,,,,
71,1922,journalArticle,2021.0,"Dowrick, A; Mitchinson, L; Hoernke, K; Symmons, SM; Cooper, S; Martin, S; Vanderslott, S; San Juan, NV; Vindrola-Padros, C",Re-ordering connections: UK healthcare workers' experiences of emotion management during the COVID-19 pandemic,SOCIOLOGY OF HEALTH & ILLNESS,10.1111/1467-9566.13390,,"This paper examines the impact of disruptions to the organisation and delivery of healthcare services and efforts to re-order care through emotion management during the COVID-19 pandemic in the UK. Framing care as an affective practice, studying healthcare workers' (HCWs) experiences enables better understanding of how interactions between staff, patients and families changed as a result of the pandemic. Using a rapid qualitative research methodology, we conducted interviews with frontline HCWs in two London hospitals during the peak of the first wave of the pandemic and sourced public accounts of HCWs' experiences of the pandemic from social media (YouTube and Twitter). We conducted framework analysis to identify key factors disrupting caring interactions. Fear of infection and the barriers of physical distancing acted to separate staff from patients and families, requiring new affective practices to repair connections. Witnessing suffering was distressing for staff, and providing a 'good death' for patients and communicating care to families was harder. In addition to caring for patients and families, HCWs cared for each other. Infection control measures were important for limiting the spread of COVID-19 but disrupted connections that were integral to care, generating new work to re-order interactions.",SOCIAL MEDIA; COVID-19; pandemic; UK; emotion management; emotional labour; healthcare workers; hospital; RISK; PROVIDERS,WOS,9,,,,,,,
72,1923,journalArticle,2016.0,"Graham, R; Smith, S",The Content of Our #Characters: Black Twitter as Counterpublic,SOCIOLOGY OF RACE AND ETHNICITY,10.1177/2332649216639067,,"Much media attention has been placed on ""Black Twitter,"" a collective composed primarily of African Americans who have managed to effect change through the microblogging platform Twitter. Organized around the hashtag #BlackTwitter, this collection of users has been credited with injecting uniquely black concerns and perspectives into the national discourse. However, Black Twitter as an entity has not been theoretically contextualized and grounded in empirical research. In this research, the authors situate Black Twitter within the public sphere-counterpublic literature and ask the question: can Black Twitter be understood as a counterpublic? The authors compare Black Twitter, as indicated by the #BlackTwitter hashtag, with hashtags indicating the public sphere-#TCOT (Top Conservatives on Twitter) for conservatives and #UniteBlue for progressives-and with a hashtag indicating another potential counterpublic-#BCOT (Black Conservatives on Twitter). Using a corpus of 16,000 tweets collected during a 10-day period, comparisons were made in interaction patterns (tweets, favorites, and replies) and thematic content. The findings suggest that compared with other hashtags and the publics they represent, #BlackTwitter possesses more of the characteristics of a counterpublic.",race; Internet; African Americans; public sphere; new media,WOS,114,,,,,,,
73,1924,journalArticle,2020.0,"Hamilton, AM","A Genealogy of Critical Race and Digital Studies: Past, Present, and Future",SOCIOLOGY OF RACE AND ETHNICITY,10.1177/2332649220922577,,"The interplay between race and technology has captured the attention of scholars in sociology, communication, media studies, and beyond. Previous research has focused on a range of topics including the centrality of race to the structure and function of the Internet, critiques of digital divide studies, and the phenomenon of Black Twitter. Although a robust history of critical race and digital studies exists, there has yet to be a definitive overview that traces the development of this important field. In this review, I fill this gap by delineating a genealogy of critical race and digital studies by mapping the intellectual terrain of the field. To do this, I begin with a broad overview of the history of Internet studies before reviewing key areas in the field of critical race and digital studies, including colorblind studies of the web, digital divide studies, and Black Twitter. I conclude with a focus on the ways that this body of literature can be brought forth to critically understand the implications of emerging areas of academic debate on studies of race and technology.",SOCIAL MEDIA; Twitter; INTERNET; racism; DISCOURSE; VIOLENCE; technology; race; PERFORMANCE; TWEETS; Black Twitter; CULTURE; NUMBER-BLACKLIVESMATTER; critical race theory; digital divide; TWITTER; AUTHENTICITY; colorblind racism,WOS,41,,,,,,,
74,1925,journalArticle,2021.0,"Miller, GH; Marquez-Velarde, G; Williams, AA; Keith, VM",Discrimination and Black Social Media Use: Sites of Oppression and Expression,SOCIOLOGY OF RACE AND ETHNICITY,10.1177/2332649220948179,,"The authors investigate the association between self-reported experiences of discrimination and social media use among Black American adults. Experiences of discrimination were assessed using a 10-question scale of self-reported discrimination encounters. Data analysis was based on a sample of 220 Black American adult respondents residing in Texas. The results indicate that Black Americans reporting higher levels of discrimination use social media more frequently than those who report lower levels of discrimination. In addition, Black Americans who experience higher levels of discrimination are more likely to have accounts on Twitter or Facebook than those who experience lower levels of discrimination. Together, these findings suggest that social media sites such as Twitter serve as sites of expression for people of color to air their grievances, find community, and cope with online and offline forms of racism and discrimination.",Twitter; social media; SUPPORT; Facebook; African Americans; discrimination; AFRICAN-AMERICANS; PERCEIVED DISCRIMINATION; MENTAL-HEALTH; RACIAL-DISCRIMINATION; BLOOD-PRESSURE; COPING STYLES; GROUP IDENTIFICATION; HASHTAG ACTIVISM; LIVES MATTER,WOS,20,,,,,,,
75,1926,journalArticle,2022.0,"Adamczyk, Amy; Scott, Jacqueline; Hitlin, Steven",Using Internet-Derived Data to Measure Religion: Understanding How Google Can Provide Insight into Cross-National Religious Differences.,Sociology of Religion,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=158060848&site=ehost-live,"Internet and social media data provide new sources of information for examining social issues, but their potential for scholars interested in religion remains unclear. Focusing on cross-national religion data, we test the validity of measures drawn from Google and Twitter against well-known existing data. We find that Google Trend (GT) searches for the dominant religions' major holidays, along with ""Buddhism,"" can be validated against traditional sources. We also find that GT and traditional measures account for similar amounts of variation, and the GT measures do not differ substantially from established ones for explaining several cross-national outcomes (e.g. fertility, circumcision, and alcohol use), as well as new ones (e.g. interest in religious buildings and sex). The Twitter measures do not perform as well. Our study provides insight into best practices for generating and using these measures, and offers evidence that internet-generated data can replicate existing measures that are less accessible and more expensive. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Internet; Google (Web resource); Quantitative research; Religion; Church membership; Religious differences,SocIndex,2,,,,,,,
76,1927,journalArticle,2022.0,"Adamczyk, A; Scott, J; Hitlin, S",Using Internet-Derived Data to Measure Religion: Understanding How Google Can Provide Insight into Cross-National Religious Differences,SOCIOLOGY OF RELIGION,10.1093/socrel/srab034,,"Internet and social media data provide new sources of information for examining social issues, but their potential for scholars interested in religion remains unclear. Focusing on cross-national religion data, we test the validity of measures drawn from Google and Twitter against well-known existing data. We find that Google Trend (GT) searches for the dominant religions' major holidays, along with ""Buddhism,"" can be validated against traditional sources. We also find that GT and traditional measures account for similar amounts of variation, and the GT measures do not differ substantially from established ones for explaining several cross-national outcomes (e.g., fertility, circumcision, and alcohol use), as well as new ones (e.g., interest in religious buildings and sex). The Twitter measures do not perform as well. Our study provides insight into best practices for generating and using these measures, and offers evidence that internet-generated data can replicate existing measures that are less accessible and more expensive.",social media; internet; SEARCH; cross-national measures; quantitative methods; religious affiliation,WOS,2,,,,,,,
77,1928,journalArticle,2021.0,"Sailofsky, Daniel; Orr, Madeleine","One Step Forward, Two Tweets Back: Exploring Cultural Backlash and Hockey Masculinity on Twitter.",Sociology of Sport Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150001089&site=ehost-live,"Between 2000 and 2018, the number of fights in professional hockey decreased by more than half, reflecting rule changes intended to preserve player health. A 2019 playoff fight ignited debate on social media over the place of fighting in hockey. This research involved a content analysis of an incendiary tweet and the 920 replies it solicited. Content analysis confirmed that cultural backlash exists in sport and provided insight into manifestations of backlash. Comments exhibiting backlash varied by subject (i.e., what or who is being discussed in the tweet) and attitude (i.e., positive approval for fighting and negative attitude toward change), with many defending hockey masculinity. Connections are drawn to manifestations of backlash in the political realm, the extant hockey masculinity literature, and implications for sociological theory and the sport of hockey are discussed. [ABSTRACT FROM AUTHOR]",Microblogs; Content analysis; Attitude change (Psychology); History of sports; Hockey; Masculine identity; Masculinity,SocIndex,5,,,,,,,
78,1929,journalArticle,2016.0,"Sanderson, Jimmy; Gramlich, Kelly","""You Go Girl!"": Twitter and Conversations About Sport Culture and Gender.",Sociology of Sport Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=116978110&site=ehost-live,"On August 5, 2014, the San Antonio Spurs of the National Basketball Association (NBA) made history by hiring Becky Hammon as the first full-time, paid assistant coach in mainstream North American sport. Hammon's hiring provided an impetus to examine how Twitter opened avenues for discussions around gender in sport culture to generate and permeate. Using Radian6 social media extraction software a sample of 1,434 tweets were obtained. A thematic analysis was conducted and revealed three themes: (a) opening the space for conversation; (b) offering evidence of sport cultural change; and (c) expressing resistance to sport cultural change. The results suggest that Twitter functions as a space where aspects of sport culture are disseminated and contested in ways that transcend traditional media's treatment of these topics. As people share content that is personally meaningful and relevant and participate in shared conversations about sport cultural issues, it invites them to engage in active citizenry through joining in these discussions. [ABSTRACT FROM AUTHOR]","Social media; Gender role; National Basketball Association; Women's sports; Hamm, Becky",SocIndex,55,,,,,,,
