,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
329,journalArticle,2022.0,"Shen, Z",Street Art on TikTok: Engaging with Digital Cosmopolitanism,COSMOPOLITAN CIVIL SOCIETIES-AN INTERDISCIPLINARY JOURNAL,10.5130/ccs.v14.i2.8017,,"With the rapid development of digital technology, digital cosmopolitans are engaging in street art from the real world to a range of social media. In this study, TikTok, one of the new and important communication channels, is the main source of data to explore how to increase transcultural engagement in digital cosmopolitanism. To limit data to be studied, Jingxuan Peng, who is a TikTok influencer, was observed and used as a case study to understand the relationship between street artists and digital cosmopolitans. As a result, a total of 243 videos and corresponding engagement responses were collected and investigated through text mining analysis. The findings show that TikTok can help increase social interactions between street artists and digital cosmopolitans, and that its content has varying levels of positive impact on transcultural engagement in digital cosmopolitanism.",SOCIAL MEDIA; SPACE; TikTok; Text Mining; TWITTER; CONSUMER ENGAGEMENT; Digital Cosmopolitanism; Street Art; Transcultural Engagement,WOS,0,,,,,,,
330,journalArticle,2019.0,"Di Ronco, A; Allen-Robertson, J; South, N",Representing environmental harm and resistance on Twitter: The case of the TAP pipeline in Italy,CRIME MEDIA CULTURE,10.1177/1741659018760106,,"This research explores a new methodological path for doing green cultural criminological research via social media. It provides original case-study data and aims to stimulate further empirical and theoretical debate. In particular, the study explores how Twitter users have represented the harms related to an ongoing pipeline project in Italy (referred to as TAP), and the resistance to those harms. To these ends, it offers a virtual and visual ethnography of Twitter posts and posted images.",SOCIAL MEDIA; Twitter; social media; Activism; STATE; green cultural criminology; green protest; visual criminology; CRIME; GREEN-CRIMINOLOGY,WOS,23,,,,,,,
331,journalArticle,2021.0,"Di Ronco, A; Allen-Robertson, J",Representations of environmental protest on the ground and in the cloud: The NOTAP protests in activist practice and social visual media,CRIME MEDIA CULTURE,10.1177/1741659020953889,,"This article advances knowledge on activist technosocial practice by studying the realities and representations of on-the-ground environmental resistance and their intersections with visual representations of protest on Twitter. It does so by focusing on the case of resistance to the Trans Adriatic Pipeline, commonly known as TAP, in southern Italy, and on mixed methods for data collection, including ethnographic observations, semi-structured interviews and an AIassisted visual ethnography of a large collection of computationally collected and categorised images posted on Twitter. By comparing online and offline representations of protest, the study demonstrated that only a partial overlapping existed between them, thus adding a nuance to the digital criminological literature premised on the existence of blurred boundaries between online and offline experiences of injustice. Themes overlapped in their representations of protest, with images of on-theground visual resistance being used on Twitter to extend and amplify the contestation of everyday spaces and to support offline and online initiatives to stop the pipeline. Differences in the recurring themes were instead reconnected to the inherent secrecy of some of the protest's strategies and to the typical ways in which Twitter tends to be used by social movements.",MOBILIZATION; Twitter; POLITICS; social media; Activism; JUSTICE; computational methods; green cultural criminology; visual criminology; digital criminology; environmental protest; PERCEPTIONS; TWITTER; CRIME; CRIMINOLOGY; GREEN; URBAN SPACE,WOS,8,,,,,,,
332,journalArticle,2018.0,"Powell, A; Overington, C; Hamilton, G",Following #JillMeagher: Collective meaning-making in response to crime events via social media,CRIME MEDIA CULTURE,10.1177/1741659017721276,,"In the early morning of Saturday 22 September 2012 an Australian woman, Gillian 'Jill' Meagher, was reported missing after spending an evening out with work colleagues in suburban Brunswick (Melbourne, Victoria). Thousands of Australians followed the crime event as it unfolded via the mainstream news and online. On Sunday 23 September, a Facebook group 'Help Us Find Jill Meagher' was created, accumulating 90,000 followers in just four days, while the hashtags #jillmeagher and #meagher were two of the highest trending topics on Twitter across Australia. This article focuses on the social media narrative constructions of this crime: from Jill's initial disappearance, to the identification of her alleged killer and discovery of her body, through to the street march held in her memory on Sunday 30 September 2012. Through a qualitative analysis of a Twitter dataset comprising over 7000 original tweets, the article explores meta-narratives of sexual victimisation, 'risk' and 'safety', as well as 'digilantism' and activism that characterised Australian Twitter users' responses to this violent crime. In doing so, the article reflects on collective practices of meaning-making in response to public crime events that are enabled in a digital society.",social media; ACTIVISM; narrative; JUSTICE; sexual violence; Digital criminology; sexual homicide; CRIMINOLOGY; DOMESTIC VIOLENCE; FEMICIDE; HEADLINES; NEWS COVERAGE; RAPE; SEXUAL VIOLENCE; VICTIMS,WOS,37,,,,,,,
333,journalArticle,2018.0,"Coulling, R; Johnston, MS","The criminal justice system on trial: Shaming, outrage, and gendered tensions in public responses to the Jian Ghomeshi verdict",CRIME MEDIA CULTURE,10.1177/1741659017715059,,"Drawing on an affective framework, this qualitative content analysis of the immediate public responses on Twitter in the hours following Jian Ghomeshi's not guilty verdict (n = 3943 tweets) reveals two key discourses of public opinion. Twitter users depicted the criminal justice system (CJS) as having worked and/or failed, and these intensifying divisions were highly gendered. Members of the public pitted notions of the rational male against the emotional female, and these debates heavily supported or opposed a patriarchal legal rationality. This study sheds light on the ways in which adversarial justice systems reproduce adversarial discourses on crime, and overlook the problems entangled in misleading applications of rationality to sexual consent. The wide circulation of blame to all parties involved in this case leads us to the conclusion that the CJS, in its current punitive form, does not instil a sense of confidence in the public. With a shifted focus on the healing and dignity of everyone involved in sexual assault cases, we recommend Restorative and Transformative approaches to justice as alternative measures to respond to sexual assault.",ONLINE; POLITICS; HEGEMONIC MASCULINITY; sexual assault; VIOLENCE; emotions; Consent; gender and masculinities; online research; AGENCY; FEMINISM; IDEAL VICTIMS; RAPE SURVIVORS EXPERIENCES; RESTORATIVE JUSTICE; SEXUAL ASSAULT,WOS,13,,,,,,,
334,journalArticle,2023.0,"Bakken, SA; Harder, SK",From dealing to influencing: Online marketing of cannabis on Instagram,CRIME MEDIA CULTURE,10.1177/17416590221081166,,"In this paper we argue that legal and technological shifts in cannabis marketing has a gendered impact, which research so far has ignored. Despite high variations in national criminal laws, US-based social media platforms like Instagram, Facebook, and Twitter play a huge role in enforcing certain social and political standpoints on a global scale. One example being the recent legalization and commercialization of cannabis in various states in the US. Young men with dark, anonymous profiles illegally dealing cannabis on social media are no longer the only visible traders, as today's marketing of trademarked legal cannabis products also features women influencers, who post images exhibiting light colors, desirable environments, and beautiful landscapes. To understand this diversity, we compared 60 Instagram profiles of illegal Swedish cannabis sellers to 70 US-based cannabis influencers' Instagram profiles. By applying theories and research from media scholars on influencing, we highlight various changes in the way cannabis is being presented and professionalized by a new group of actors. Our findings show that cannabis influencers on Instagram are changing the stereotypical characteristics of illegal cannabis culture as being almost entirely dominated by men, to one where cannabis is represented as a desirable accessory in certain feminine lifestyles. Influencers' role in transforming cannabis culture to become more mainstream and acceptable for women could potentially effect cannabis cultures globally, as well as ongoing legalization debates.",MEDIA; social media; marketing; GENDER; Cannabis; drugs; legalization; POSTS,WOS,3,,,,,,,
335,journalArticle,2020.0,"Chen, Qi",Exploring the Bottom-Up Reform of Sex Offender Registration in China: Carceral Feminism and Populist Authoritarianism.,"Crime, Law & Social Change",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=145536361&site=ehost-live,"In 2017, the Minhang District of Shanghai introduced sex offender registration. This reform attracted positive reactions on social media. Local governments in Jiangsu, Guangdong and Chongqing quickly followed the precedent. In 2019, the central government announced that it will establish national sex offender registries by 2022, although it limited the scope of registration to paedophiles. This study explores how this bottom-up reform unfolded and what implications it has in theory and practice. Based on qualitative and quantitative analysis of 2261 posts on Weibo, the Chinese version of Twitter, this study reveals two major players in the current reform: the Chinese feminists who are pursuing a punitive agenda online (a phenomenon known as 'carceral feminism'), and the local governments that are eager to win the public's trust, although such trust is mainly reserved for the central authority in the Chinese political culture (a culture known as 'populist authoritarianism'). Drawing on the findings, this study pushes the discussion about Chinese penal policy beyond the dichotomy of 'penal professionalism' and 'penal populism'. It argues that while the influence of professionalism is evident in central-level policy making, local penal policies can be easily led by populist punitiveness. The latter deserves more academic attention. This study also takes a non-partisan approach to the feminist movements on Chinese social media. It reveals the class conflicts and regional inequality underlying the gender schism. The polarisation effect in online discussion is also highlighted, which alerts policy makers to the reliability of 'public opinion' online. (246 words). [ABSTRACT FROM AUTHOR]",Social media; Feminism; Social conflict; Populism; Political culture; Authoritarianism; Community measures; Criminal justice policy; Guangdong Sheng (China); Jiangsu Sheng (China); Sex offender registration; Shanghai (China),SocIndex,3,,,,,,,
336,journalArticle,,"Powell, Anastasia; Overington, Caitlin; Hamilton, Gemma",Following #JillMeagher: Collective meaning-making in response to crime events via social media,"Crime, Media, Culture",10.1177/1741659017721276,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1741659017721276,"In the early morning of Saturday 22 September 2012 an Australian woman, Gillian “Jill” Meagher, was reported missing after spending an evening out with work colleagues in suburban Brunswick (Melbourne, Victoria). Thousands of Australians followed the crime event as it unfolded via the mainstream news and online. On Sunday 23 September, a Facebook group “Help Us Find Jill Meagher” was created, accumulating 90,000 followers in just four days, while the hashtags #jillmeagher and #meagher were two of the highest trending topics on Twitter across Australia. This article focuses on the social media narrative constructions of this crime: from Jill’s initial disappearance, to the identification of her alleged killer and discovery of her body, through to the street march held in her memory on Sunday 30 September 2012. Through a qualitative analysis of a Twitter dataset comprising over 7000 original tweets, the article explores meta-narratives of sexual victimisation, “risk” and “safety”, as well as “digilantism” and activism that characterised Australian Twitter users’ responses to this violent crime. In doing so, the article reflects on collective practices of meaning-making in response to public crime events that are enabled in a digital society.",,SAGE,37,,,,,,,
337,journalArticle,,"Bakken, Silje Anderdal; Harder, Sidsel Kirstine",From dealing to influencing: Online marketing of cannabis on Instagram,"Crime, Media, Culture",10.1177/17416590221081166,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17416590221081166,"In this paper we argue that legal and technological shifts in cannabis marketing has a gendered impact, which research so far has ignored. Despite high variations in national criminal laws, US-based social media platforms like Instagram, Facebook, and Twitter play a huge role in enforcing certain social and political standpoints on a global scale. One example being the recent legalization and commercialization of cannabis in various states in the US. Young men with dark, anonymous profiles illegally dealing cannabis on social media are no longer the only visible traders, as today’s marketing of trademarked legal cannabis products also features women influencers, who post images exhibiting light colors, desirable environments, and beautiful landscapes. To understand this diversity, we compared 60 Instagram profiles of illegal Swedish cannabis sellers to 70 US-based cannabis influencers’ Instagram profiles. By applying theories and research from media scholars on influencing, we highlight various changes in the way cannabis is being presented and professionalized by a new group of actors. Our findings show that cannabis influencers on Instagram are changing the stereotypical characteristics of illegal cannabis culture as being almost entirely dominated by men, to one where cannabis is represented as a desirable accessory in certain feminine lifestyles. Influencers’ role in transforming cannabis culture to become more mainstream and acceptable for women could potentially effect cannabis cultures globally, as well as ongoing legalization debates.",,SAGE,3,,,,,,,
338,journalArticle,,"Ronco, Anna Di; Allen-Robertson, James",Representations of environmental protest on the ground and in the cloud: The NOTAP protests in activist practice and social visual media,"Crime, Media, Culture",10.1177/1741659020953889,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1741659020953889,"This article advances knowledge on activist technosocial practice by studying the realities and representations of on-the-ground environmental resistance and their intersections with visual representations of protest on Twitter. It does so by focusing on the case of resistance to the Trans Adriatic Pipeline, commonly known as TAP, in southern Italy, and on mixed methods for data collection, including ethnographic observations, semi-structured interviews and an AIassisted visual ethnography of a large collection of computationally collected and categorised images posted on Twitter. By comparing online and offline representations of protest, the study demonstrated that only a partial overlapping existed between them, thus adding a nuance to the digital criminological literature premised on the existence of blurred boundaries between online and offline experiences of injustice. Themes overlapped in their representations of protest, with images of on-theground visual resistance being used on Twitter to extend and amplify the contestation of everyday spaces and to support offline and online initiatives to stop the pipeline. Differences in the recurring themes were instead reconnected to the inherent secrecy of some of the protest’s strategies and to the typical ways in which Twitter tends to be used by social movements.",,SAGE,8,,,,,,,
339,journalArticle,,"Ronco, Anna Di; Allen-Robertson, James; South, Nigel",Representing environmental harm and resistance on Twitter: The case of the TAP pipeline in Italy,"Crime, Media, Culture",10.1177/1741659018760106,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1741659018760106,"This research explores a new methodological path for doing green cultural criminological research via social media. It provides original case-study data and aims to stimulate further empirical and theoretical debate. In particular, the study explores how Twitter users have represented the harms related to an ongoing pipeline project in Italy (referred to as TAP), and the resistance to those harms. To these ends, it offers a virtual and visual ethnography of Twitter posts and posted images.",,SAGE,23,,,,,,,
