,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
121,journalArticle,2015.0,"Huang, Qunying; Wong, David W. S.",Modeling and Visualizing Regular Human Mobility Patterns with Uncertainty: An Example Using Twitter Data.,Annals of the Association of American Geographers,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=110401777&site=ehost-live,"Traditional space–time paths show the spatiotemporal trajectories of individuals in one to several days. Based on data for such short periods, these space–time paths might not be able to show regular activity patterns, which are pertinent to various types of planning and policy analysis. Travel data gathered for longer periods might capture regular activity patterns, but footprints captured by these data also include irregular activities, introducing noises or uncertainty. Our objective is to determine the representative spatiotemporal trajectories of individuals, accounting for stochastic disturbances and spatiotemporal variability, but using activity data with longer duration. Therefore, we explore using Twitter data, which have relatively low and irregular spatial and temporal resolutions. This article introduces a methodology to construct individual representative space–time paths using various aggregation and spatiotemporal clustering techniques. To depict and visualize spatiotemporal trajectories with uncertain information, we propose space–time cones of variable sizes to reflect the spatial precision of the paths and use colors on the cones to represent the confidence level. To illustrate the proposed methodology, we use the geo-tagged tweets for an extended period. Our analysis indicates that the representative space–time path reasonably describes an individual's regular activity patterns. As visual elements, cones and cone colors effectively show the varying geographical precision along the path and changing certainty levels across different path segments, respectively. (English) [ABSTRACT FROM PUBLISHER]",Twitter (Web resource); MTUP; patrones de actividad regular; Policy analysis; regular activity patterns; representative space–time path; ruta representativa del espacio–tiempo; Spatiotemporal processes; spatiotemporal variability and uncertainty; Stochastic analysis; Uncertainty; variabilidad e incertidumbre espaciotemporal,SocIndex,94,,,,,,,
122,journalArticle,2015.0,"Travis, Charles","Visual Geo-Literary and Historical Analysis, Tweetflickrtubing, and James Joyce's Ulysses (1922).",Annals of the Association of American Geographers,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=109464929&site=ehost-live,"Situated at the intersection of the arts and sciences, Humanities GIS (HumGIS) are contributing to new knowledge systems emerging in the digital, spatial, and geo-humanities. This article discusses the conceptualization and operationalization of two HumGIS models engaging the cartographical and discursive tools employed by James Joyce to compose Ulysses ([1922] 1992). The first model is used to perform a visual geo-literary historical analysis by transposing Homeric and Dantean topologies on a spatialized narrative of Joyce's work. The second model integrates Ulysses within a social media map to interpret Bloomsday 2014 digital ecosystem spatial performances in Dublin and globally. This article suggests that HumGIS models reflecting human contingency, idiosyncrasy, and affect, drawing on literary, historical, and social media tools, sources, and perceptions, might offer GIScience, neogeography, and big data studies alternative spatial framings and modeling scenarios. (English) [ABSTRACT FROM AUTHOR]","Social media; Geographic information systems; social media; GIS; Computer network resources; Joyce, James, 1882-1941; Ulysses (Book : Joyce); Literature; digital humanities; humanidades digitales, SIG, literatura e historia irlandesas, medios sociales; Irish literature and history",SocIndex,23,,,,,,,
123,journalArticle,2017.0,"Williams, NL; Inversini, A; Ferdinand, N; Buhalis, D",Destination eWOM: A macro and meso network approach?,ANNALS OF TOURISM RESEARCH,10.1016/j.annals.2017.02.007,,"The purpose of this paper is to develop a framework that describes the characteristics and the underlying drivers of publically shared electronic word-of-mouth (eWOM) for destinations. Tweets about a destination were collected while the destination hosted a hallmark event over a 5-year period (2011-2015). In each year, interactions on Twitter were analysed using macro and meso-level social network analysis to identify the network structure and hubs of eWOM activity. A K means clustering algorithm was then applied to create clusters of nodes with similar characteristics and eWOM content within each cluster was analysed using automated content analysis. The resulting model indicates that destination and event eWOM maintains a macro network structure in which a small number of accounts or hubs influence information sharing. Hub characteristics evolve over time, whereas eWOM content can fluctuate in response to emergent destination activities. (C) 2017 The Authors. Published by Elsevier Ltd.",Social media; SOCIAL MEDIA; CREDIBILITY; ONLINE; Twitter; Social network analysis; COMMUNITY; Text analysis; INFORMATION; USER-GENERATED CONTENT; Destination eWOM; Digital marketing; eWOM; EXPLORATORY ANALYSIS; TOURISM; TRAVEL; WORD-OF-MOUTH,WOS,76,,,,,,,
124,journalArticle,2021.0,"Ulqinaku, A; Sarial-Abi, G",Tourism implications of online response to terrorism,ANNALS OF TOURISM RESEARCH,10.1016/j.annals.2020.102914,,"Individuals all around the world are under constant threat of terrorist attacks. Not surprisingly, terrorist attacks have a strong impact on tourism. However, tourism research is silent on how people respond online after terrorist attacks. Analyzing 154,390 tweets that were posted on Twitter after eight major terrorist attacks that occurred between November 24, 2016 and January 10, 2017, our results demonstrate that people show more anger-related compared to fear-related emotions online after terrorist attacks. We call for further research in tourism to understand how tourism managers and public policy makers can leverage social media after terrorist attacks.",Social media; IMPACT; Fear; Anger; Tourism; RISK; POLITICAL INSTABILITY; Terrorist attacks,WOS,14,,,,,,,
125,journalArticle,2011.0,"Mansson, M",MEDIATIZED TOURISM,ANNALS OF TOURISM RESEARCH,10.1016/j.annals.2011.02.008,,"This article aims to apply convergence, a new media concept, to tourism studies in order to enhance the understanding of tourists' agency in destination marketing. Tourists create media products/images which circulate online through various channels like social media. These products are then available for consumption by other tourists, which in turn influences new media products. They all become part of destination marketing processes. Further, by applying convergence to social media networks (Facebook, Twitter, blogs, You Tube and Flickr) related to Rosslyn Chapel and 'The Da Vinci Code', this article shows how tourists are active, alone or in collaboration, in an ongoing consumption and production process relating to tourist spaces.",social media; popular culture; new media; convergence; PLACES; The Da Vinci Code,WOS,286,,,,,,,
126,journalArticle,2004.0,"Shamash, Sarah",Hexsa'am: To Be Here Always – Gallery as Big House.,Anthropologica,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141824593&site=ehost-live,"Tweets or posts from the microblogging web site of University of British Columbia, regarding contemporary testimony of community leaders, indigenous visual sovereignty and self-determination are presented.",Sovereignty; Autonomy (Psychology),SocIndex,0,,,,,,,
127,journalArticle,2017.0,"Monroe, Kristin V.","Tweets of surveillance: Traffic, Twitter, and securitization in Beirut, Lebanon.",Anthropological Theory,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=125414652&site=ehost-live,"More than a decade ago, Akhil Gupta and James Ferguson set out to define a research program with their essay 'Spatializing States: Toward an Ethnography of Neoliberal Governmentality' (2002). Exploring the relation between what they referred to as 'the spatial and statist orders,' they argued that conceptualizations of the nature of the state have not attended adequately to the ways in which states are spatialized and endeavored to show, through ethnography, how people come to experience the state as an entity with certain spatial characteristics and properties. Building on these ideas, but also moving beyond their taken-for-granted assumptions about the state's spatiality, this essay makes use of one ethnographic case example in an effort to offer a fine-grained illustration of the spatial dimensions of the project of state securitization in the urban landscape. I do this by looking closely at the field of urban mobility in Beirut, Lebanon, and the Twitter account for the city's Traffic Management Center, launched in late 2013 by the Ministry of Interior. Through my analysis of the spatial modes of statecraft that are produced through this Twitter account, I develop an argument about how the social media technology of Twitter serves as a portal through which to view how the state secures its legitimacy and naturalizes its authority in both virtual and physical space, while, at the same time, this technology - if only fleetingly - can be harnessed to issue challenges to this legitimacy and authority. What is at stake in the Traffic Management Center's Twitter account, I suggest, is the production of the state as an entity that is not just powerful in the sense of being vertical to society and encompassing of urban space, but the very idea that the state offers security and protection to its citizens. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); social media; technology; Neoliberalism; Ethnology; governance; Lebanon; the state; traffic; Traffic incident management,SocIndex,10,,,,,,,
128,journalArticle,2020.0,"Vanyoro, Kudzaiishe P.","The construction of ""normative Zimbabweanness"" through demonisation of rage, anger and emotion in select press coverage of the #ZimShutDown protests.",Anthropology Southern Africa (2332-3256),,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=147102164&site=ehost-live,"Hashtagged #ZimShutDown on Twitter, protests erupted in Zimbabwe in January 2019 in response to a widespread national economic crisis and a drastic fuel price hike. This paper shows how the protesters' use of citizen rage, anger and emotion was criminalised, pathologised and (de)politicised by certain Zimbabwean newspapers, including the Herald and the Chronicle, as well as the Daily News. In this manner these media outlets became complicit in (de)naturalising and constructing what can be referred to as ""normative Zimbabweanness."" Using an autoethnographical perspective, the paper employs a critical diversity literacy reading of texts on the protests in three online newspapers. It examines how these accounts sought to police protester rage, anger and emotion by prescribing ""legitimate"" forms of protest compatible with the idea of a more acceptable state-sanctioned Zimbabwean identity — what this paper calls a normative Zimbabweanness. The article argues that the protests symbolise resistance against ZANU-PF's prescribed normative Zimbabweanness, a resistance that offers an alternative way of understanding citizen protest action in the postcolonial Zimbabwean context. (English) [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Newspapers; Public demonstrations; Police; Zimbabwe; violence; citizen protest; demonisation; naturalisation; rage; Zimbabweanness,SocIndex,1,,,,,,,
129,journalArticle,2018.0,"WOOLLEY, J. O. N. A. T. H. A. N.",The wires crossed: What dowsing reveals about environmental knowledge Britain.,Anthropology Today,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129933317&site=ehost-live,"Dowsing is a customary means of finding hidden things – especially water and minerals – and is found across northern Europe and the Americas. It recently became the subject of some controversy after a scientist revealed that 10 out of the 12 British water companies stated on Twitter that they used the practice, despite a lack of scientific evidence for its efficacy. In this article, the author analyzes the contours of this controversy in order to identify underlying cultural attitudes towards knowledge and the landscape it reveals. He concludes by sounding two notes of caution regarding the critical posture adopted by scientists who are rushing to condemn this customary practice, stressing the importance of understanding the nature of dowsing as a cultural form regardless of its efficacy and the need for scientists to be mindful of their own biases and preconceptions. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Dowsing; Environmental literacy,SocIndex,5,,,,,,,
130,journalArticle,2011.0,"Ferry, Elizabeth Emma",If the miners had been Mexican...' The Chilean mine rescue as Mexican 'politics machine' (Respond to this article at ).,Anthropology Today,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=63596881&site=ehost-live,"The operation in October 2010 to rescue 33 miners trapped in the San José mine near Copiapó, Chile, which culminated in a technologically and emotionally dramatic rescue after 69 days of captivity and the expenditure of at least 10 million dollars, captured the world's attention. The story acted as a kind of 'accidental Olympics', evoking national sentiment and global communitas, and offering more than a billion people the chance to peek into the lives of the miners and their families. But responses to the rescue were not the same everywhere. This article examines responses in Mexico. Whereas elsewhere the story's appeal lay in its capacity to be presented as a 'politics-free zone', this seemed to be less the case in Mexico. Some Mexican publics, at least, were relatively immune to the apolitical 'inspiration' offered by the media and enthusiastically taken up elsewhere. This is because many Mexicans see a painful contrast between circumstances in their country and those in Chile. This sense of contrast manifested itself not only in a lower degree of 'buy-in' to the feel-good aspect of the story in Mexico, but also in a surge of ill-feeling and protest against the Mexican government, and in a telling spate of jokes that did the rounds in October and November, which were disseminated on Twitter and YouTube and reported in television and print media. The jokes followed the formula: 'If the [Chilean] miners had been Mexican...' and drew on strains of social and political satire with a long history in Mexico. [ABSTRACT FROM AUTHOR]",Psychology; Developing countries; Mexico; Mass media & public opinion; Chile; Mine accidents; Mine rescue work; Privatization,SocIndex,2,,,,,,,
131,journalArticle,2017.0,"Hagan, C; Carpenter, J; Ungar, L; Preotiuc-Pietro, D",Personality Profiles of Users Sharing Animal-related Content on Social Media,ANTHROZOOS,10.1080/08927936.2017.1370235,,"Animal preferences are thought to be linked with more salient psychological traits of people, and most research examining owner personality as a differentiating factor has obtained mixed results. The rise in usage of social networks offers users a new medium in which they can broadcast their preferences and activities, including about animals. In two studies, the first on Facebook status updates and the second on images shared on Twitter, we revisited the link between Big Five personality traits and animal preference, specifically focusing on cats and dogs. We used automatic content analysis of text and images to unobtrusively measure preference for animals online using large datasets. In study 1, a dataset of Facebook status updates (n = 72,559) were analyzed and it was found that those who mentioned ownership of a cat (by using the phrase ""my cat"" (n = 5,053)) in their status updates were more open to experience, introverted, neurotic, and less conscientious when compared with the general population. Users mentioning ownership of a dog (by using ""my dog"" (n = 8,045)) were only less conscientious compared with the rest of the population. In study 2, a dataset of Twitter images was analyzed and revealed that users who featured either cat (n = 1,036) or dog (n = 1,499) images in their tweets were more neurotic, less conscientious, and less agreeable than those who did not. In addition, posting images containing cats was specific to users higher in openness, while posting images featuring dogs was associated with users higher in extraversion. These findings taken together align with some previous findings on the relationship between owner personality and animal preference, additionally highlighting some social media-specific behaviors.",Twitter; FACEBOOK; social media; Facebook; Big Five; cat people; CAT PEOPLE; COMPANIONS; dog people; DOG PEOPLE; PET OWNERSHIP; TRAITS,WOS,4,,,,,,,
132,journalArticle,2019.0,"Parrott, S; Albright, DL; Dyche, C; Steele, HG","Hero, Charity Case, and Victim: How US News Media Frame Military Veterans on Twitter",ARMED FORCES & SOCIETY,10.1177/0095327X18784238,,"Commenters often criticize the mass media for providing audiences a narrow and inaccurate representation of U.S. military veterans. This study examined the claim by researching how regional news publications in the 50 states represented veterans on Twitter. A quantitative content analysis documented the presence or absence of characteristics in 1,460 tweets that employed the terms veteran or veterans. Data were examined using cluster analysis. Three frames emerged. The most prevalent frame, labeled charity, highlighted instances in which veterans received assistance from charitable organizations and others. The second frame, hero, contained references to honor, World War II, and content that would elicit pride from audience members. The third frame, victim, highlighted the mistreatment of veterans by the military and/or society, mental health issues, politics, and the Gulf War. Results suggest U.S. news consumers are provided a narrow representation of what it means to be a veteran.",media; news; stereotype; veterans; civil-military relations,WOS,37,,,,,,,
