,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
261,journalArticle,2013.0,"DiGrazia, Joseph; McKelvey, Karissa; Rojas, Fabio; Bollen, Johan","MORE TWEETS, MORE VOTES: THE LINK BETWEEN TWITTER AND THE 2010 CONGRESSIONAL ELECTIONS.",Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=111792805&site=ehost-live,"There is a substantial debate about the correlation between online political discussion and offline election results. We contribute to this literature with an analysis of the 2010 Congressional elections. Using data from 406 districts with two major party nominees and an extremely large data set of tweets from the months leading up to the 2010 election, we find that for races in the House of Representatives, there is a statistically significant effect of tweets that mention candidates' names and the final vote tally for that race even controlling for other factors typically used to study congressional election outcomes. Thus, the discussion of a candidate by a large online community is an indicator of a larger, positive interest in the candidate. [ABSTRACT FROM AUTHOR]",,SocIndex,417,,,,,,,
262,journalArticle,2016.0,"Ressler, Robert; Paxton, Pamela; Pivnick, Lilla; Velasco, Kristopher","NONPROFITS, TWEETS, AND SOCIAL WELL-BEING.",Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=121202311&site=ehost-live,"Nonprofit organizations are a large and growing sector in the United States and span a diverse array of fields including education, youth development, employment, healthcare, and the arts. Yet little is understood concerning their impacts in the lives of individuals. Since nonprofits are often explicitly oriented toward building and helping communities, they should be associated with increased wellbeing on the part of citizens. This study explores whether communities with higher numbers of nonprofits per capita exhibit greater social well-being in the form of more positive relationships, emotions, and engagement and fewer negative relationships, negative emotions, and disengagement. We use novel measures of social well-being -- positive and negative tweets in a county -- and relate them to per capita nonprofits in relevant fields, such as the arts, derived from the National Center for Charitable Statistics. We find that most categories of nonprofit organizations (e.g., education, recreation/sports, and human services) decrease the expression of negative emotions, negative sentiments about relationships, and disengagement on Twitter. A few categories of nonprofits, those focused on the arts, education, philanthropy, and the environment, also increase the proportion of tweets in a county that indicate engagement and positive emotions. This study broadens the discussion regarding what nonprofits may be accomplishing in the communities in which they are located. [ABSTRACT FROM AUTHOR]",Quality of life; Nonprofit organizations; Employment; Medical economics; Social medicine,SocIndex,4,,,,,,,
263,journalArticle,2015.0,"D. Flores, René",Do Anti-immigrant Laws Shape Public Sentiment?: A Study of Arizona's SB 1070 using Twitter data.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=111786158&site=ehost-live,"In 2010, Arizona approved SB 1070, a controversial law that required local authorities to verify the documentation of individuals suspected of being undocumented and made it a crime to transport, harbor, or conceal unauthorized immigrants. Migration scholars have theorized that punitive measures like SB 1070 not only reflect the hardening of public opinion about immigration, but could also negatively affect people's sentiments towards immigrants. However, such contention has not been assessed systematically. Using sentiment analysis and a difference-in-difference estimation technique to analyze more than 250,000 tweets published in Arizona and Nevada in 2010, I find that the implementation of SB 1070 had a significant negative impact on the sentiment of messages regarding immigrants posted by Twitter users in Arizona. Further, though the bill's supporters argued that the law only targeted unauthorized immigrants, I find that the law also negatively shaped public sentiment towards Mexicans and, more generally, towards Hispanics. In contrast, the bill did not affect public discourse on Asian immigrants or African-Americans. However, these changes in public discourse were not caused by changing attitudes toward immigrants but by mobilizing users who were already critical of immigrants and motivating a new group of users to begin posting messages about immigrants. [ABSTRACT FROM AUTHOR]",,SocIndex,141,,,,,,,
264,journalArticle,2016.0,"van Haperen, Sander; Nicholls, Walter; Uitermark, Justus",Building protest movements on Twitter: Geographical Anatomy of the Open Source Campaigns #not1more and #blacklivesmatter.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=121201294&site=ehost-live,"This article studies how two social movement networks evolve in time and place by means of Twitter. Activists campaigning against the deportation of undocumented migrants in the United States introduced the #not1more hashtag in early 2013, which is analyzed as an example of ""open source activism"", and compared to the #blacklivesmatter movement. The campaign has a distinct topology: there are persistent and well-connected core users and many ephemeral users. The campaign also has a distinct geography: it has four interconnected metropolitan hubs and a large periphery in cities where activism flares up episodically. This topology and geography is explained by analyzing how network communities are constituted. While the exact topology and geography of #not1more and #blacklivesmatter is distinctive, we expect qualitatively similar patterns in other cases of open source activism. [ABSTRACT FROM AUTHOR]",Social networks; Twitter; Protest movements; Social movements; Networks; Black Lives Matter movement; Geography; Social Media; Activists; Immigration; not1more,SocIndex,40,,,,,,,
265,journalArticle,2019.0,"Wright, Jared M.; Goldwasser, Dan; Mansingka, Aviral Sandeep; Husain, Ammar",Drive-By Solidarity: Online Relationships between Twitter Campaigns of #OpKKK and #BlackLivesMatter.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141310369&site=ehost-live,"How can short term, strategic campaigns be a basis for solidarity? This paper offers a theoretical and empirical exploration of a less-frequently discussed form of solidarity between two diverse campaigns; one based less on shared identity and more on shared values; one that is aimed less at persistence and more at short-term impact. Building upon earlier conceptual work (Wright et al. 2018), we call this form drive-by solidarity because of its one-way, unsolicited, hit-and-run nature. This paper examines drive-by solidarity through case of Anonymous' ""Operation KKK"" (#OpKKK), an online hacktivist campaign against the Ku Klux Klan carried out in response to threats of violence they made against #BlackLivesMatter protesters in Ferguson, Missouri, in November 2014. After constructing a timeline of events from available news stories and videos for context, we use over three million tweets to conduct a series of network analyses to model the most significant online accounts associated with each campaign as well as the connections built across the respective online discursive spheres through retweets and mentions. We graph both the period of the 2014 #OpKKK campaign, along with its revival one year later, in order to empirically examine the short- and long-term effects. Although Anonymous acted unilaterally and made no efforts to be inclusive of #BlackLivesMatter activists in their deliberations, the campaigns became politically coordinated. #OpKKK successfully achieved its initial goals; however, longer-term effects were more volatile. This form of solidarity is theoretically compelling because it seems to challenge much extant theory on the role of identity in building solidarities, and even forces us to rethink social movement success. Furthermore, we propose that drive-by solidarity could offer a possible model for other movements seeking high-impact, low cost, short-term campaigns. [ABSTRACT FROM AUTHOR]",Social movements; Ferguson (Mo.); Online identities; Solidarity; Role theory; Ku Klux Klan (19th century); Threats of violence,SocIndex,0,,,,,,,
266,journalArticle,2016.0,"Radford, Jason; Sinclair, Betsy",Tweeting Ideology: Using Text Analysis to Create a Measure of Partisanship.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=121201012&site=ehost-live,"In this research we demonstrate how to employ automated text analysis on tweets from Members of Congress to estimate their partisan ideal points. Ideal points are central to the study of political partisanship and an essential part of our understanding of the behavior of elected officials. However, current research is limited by the fact that ideal points are based on legislative voting records which can only calculated at the end of a legislative session and cannot be used to compare officials across legislative sessions, branches of government, or levels of government. In this paper, we show how to use nave Bayes and Support Vector Machine classification to calculate ideal points for Members of Congress and estimate the partisanship of individual words and tweets. We validate these estimates by comparing them against existing ideal point measures. We argue that this approach to measuring partisanship has three key advantages. First, it is more consistent with behavioral theories of partisanship as compared with existing measures. Second, it offers a higher quality measure of partisanship which accurately measures partisanship with relatively few data points. Finally, it enables a wide variety of people, organizations, and institutions to be measured and compared politically. [ABSTRACT FROM AUTHOR]",Microblogs; Content analysis; Partisanship; Voting; Support vector machines,SocIndex,99,,,,,,,
267,journalArticle,2019.0,"Francisco, Sara; Felmlee, Diane H.","Cyberaggression Towards Black and Latinx Women: A Network Topic Analysis of Common, Stereotypical Themes.",Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141311492&site=ehost-live,"Cyberaggression is a growing issue because of its vast prevalence, potential for anonymity for its perpetrators, and the easy distribution of harassing and aggressive messages. Although cyberaggression on Twitter has begun to receive attention, little research has systematically explored the common themes found in hostile messages on this social media platform. Understanding the thematic content of cyberaggression is of particular interest since there may be differences in the content based on the characteristics of the victims. Furthermore, the topics that are used to attack individuals are important to study because they may be unique to certain groups. In this project, we focus on cyber aggression directed towards women of color. We apply topic analysis and social network methodology to the issue of cyberbullying, or cyber aggression, on the social media platform Twitter. In this research, we begin by examining the occurrence of aggressive, harmful Twitter messages that are directed towards several groups of women of color in the United States, including Hispanic/Latinx women and Black women. Next, we discuss common themes that emerge within these types of communications. In our sample of tweets that targeted blacks, our findings suggest one common theme concerned promiscuity, suggesting that black women are more sexual. In messages containing Latinx slurs, on the other hand, the current political climate in the United States was a recurring theme in aggressive messages. This project illustrates the role that stereotyping and context play in aggressive content on Twitter. Our findings reveal that social norms that enforce traditional, negative race and gender stereotypes, are evident in aggressive messages. [ABSTRACT FROM AUTHOR]",United States; Social network analysis; Gender stereotypes; Black feminism; Social norms; Cyberbullying; Black women; Women of color,SocIndex,7,,,,,,,
268,journalArticle,2019.0,Soomin Sophie Cho; Dan Wang,The Role of Temporal Dynamics in the Effects of Content Innovativeness on Diffusion.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141310753&site=ehost-live,"Studies of diffusion have long drawn substantial interest from social movement scholars. With the rise in social media, scholars have become increasingly interested in how the nature of content on social media might be related to its dissemination across online social networks. In this paper, we examine how content differentiation affects the spread of a social movement. We argue that the various stages of a protest cycle moderate the relationship between the innovativeness of content related to a movement and the rate of diffusion of the movement. To test our propositions, we adopt methods from natural language processing to conduct a computational analysis of content related to the Black Lives Matter movement on Twitter from May 2016 to July 2016. Our findings show that tweets with less differentiated content are more likely to spread during the initial stage of a protest cycle - which we call the ripening stage - but when the movement gains momentum - entering what we call the frenzy stage - tweets with more differentiated content are more likely to spread. [ABSTRACT FROM AUTHOR]",Natural language processing; Social movements; Black Lives Matter movement; Diffusion,SocIndex,0,,,,,,,
269,journalArticle,2015.0,"Stevenson, Amanda Jean",Crucible of conflict: Emotions and Texas abortion rights organizing on Twitter.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=111786064&site=ehost-live,"Applying data and methods from computer science, I address questions regarding the role of emotions and frames in social movement engagement. Focusing on the social movement formed in response to Texas' restrictive 2013 abortion law, I draw on 1.66 million tweets from the online conversation regarding the bill, representing 399,081 users. Having collected these users' social networks, I examine the effect of the level of positive or negative sentiment in users' networks on their subsequent participation. I also examine the impact of users' own emotions on their subsequent engagement. Further, I examine the emotional trajectories of movement elites to differentiate between emotional trajectories of elites who adopt reproductive justice frames and those who do not. Classifying tweets and users based on their orientation with respect to the bill and abortion rights, I also argue that massive discussions online may present social scientists with a new way to study responses to social policy. [ABSTRACT FROM AUTHOR]",,SocIndex,1520,,,,,,,
270,journalArticle,2019.0,"Park, Patrick S.; Park, Minsu; Macy, Michael",Economic Correlates of Diversity and Inequality in Online Social Networks.,Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141311890&site=ehost-live,"We address the theoretical puzzles regarding the relationship between the distribution of network positions and the economy through individual- and country-level analyses of Twitter communication networks. Constructing within-country Twitter communication networks, we measure each user's network social capital by well-known network metrics of network constraint and Shannon entropy. Through an analysis of housing price and network position for a sample of U.S. Twitter users, we first establish the validity of using Twitter communication networks as a proxy for measuring network social capital. We then use a larger sample of Twitter users across 85 countries and combine it with national economic indicators of per capita GDP and income inequality to show that the diversity of individuals' network positions as well as the inequality in the distribution of those positions at the country level both correlate with national indicators of economic development and income distribution. [ABSTRACT FROM AUTHOR]",Social networks; twitter; Online social networks; Network analysis (Communication); income inequality; cross-national comparison; economic development; Economic indicators; Home prices; Income inequality; network diversity; Quantum information theory,SocIndex,1,,,,,,,
