,Unnamed: 0.1,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other,Original Citation
70,186,2026,journalArticle,2022.0,"KÖSEOĞLU, Talha",REFLECTING ON TWITTER: A PROTOTYPE FOR HYPERMODERN SOCIETY.,TWITTER ÜZERİNE DÜŞÜNMEK: HİPERMODERN TOPLUMUN BİR PROTOTİPİ.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=161836621&site=ehost-live,"Social scientists have been discussing the advent of an “information society”, as information technologies have started to dominate social life since at least the 1970s. The most important infrastructural element of this information society is the internet which enables dissemination of information in a very efficient and effective way, independent from the physical proximity between two networked computers. The internet is nonhierarchical (horizontal) in the sense that it does not have an ultimate power center which determines the structure of the networks and the contents that flow within and between networks. The formation of the networks and the content of information disseminated through them are shaped by the users. Hence, the interplay between internet and individuals is bidirectional; individuals structure the networks and the structure of networks, in turn, shapes the perception of individuals regarding self, community, and time. This paper analyzes how and why people use Twitter—both a social networking site and a micro-blogger; to what extent Twitter use reflect the constituting principles of contemporary society such as conception of time and how it may affect our notion of community and social relations. It argues that Twitter represents a replica of hypermodern society with the apprehension of time streaming embedded in its use, clustering of users around personal and professional communities and centers and the strategies that users develop in order to deal with the complexity of online hypermodernity. Twitter, and social network sites in general, are structured by the values and conceptions of the contemporary society and we need to consider them within a greater zeitgeist. The main function of these services is to reinforce and enhance the conceptions and experience of hypermodernity and to increase the rate of social change further. (English) [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter (Web resource); Twitter; Social change; social media; internet; Bilgi toplumu; hiper-modernite; hyper-modernity; Information society; modernite; modernity; sosyal medya,SocIndex,N/A,,,,,,,,0
71,188,1042,journalArticle,2021.0,"Zaidi, Shehr Bano",Reiterated Biographical Epistemes: A Grounded Theory Study of Miss #fatimajinnah #motherofthenation.,Journal of Gender & Social Issues,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152915524&site=ehost-live,"This is a study on Miss Fatima Jinnah, one of the leading female figures of the Pakistan Movement, and also a sister and close companion of the founder of Pakistan, Mr Muhammad Ali Jinnah. Constructive grounded theory method is used to generate a substantive theoretical understanding of the hashtags #fatimajinnah, #pakistanmovement, #rolemodel among others, across Twitter, Instagram and Facebook. The users show a spontaneity of love and reverence for Miss Jinnah and view her as the #motherofthenation. The study is an endeavor to prompt an effective use of social media via hashtags rather than relying on repetition without substance. The theoretical formulation is: ""Hashtags unless supplemented with pertinent information presented in a systematic way, lose their punch: the portrayal of Miss #fatimajinnah across Twitter, Instagram and Facebook shows the nation's deep reverence but fails to propagate her values and teachings to the social media users"". [ABSTRACT FROM AUTHOR]","Social media; Twitter (Web resource); Instagram (Web resource); Grounded theory; Jinnah, Fatima, 1894-1967; Pakistan movement",SocIndex,N/A,,,,,,,,0
72,191,813,journalArticle,2022.0,"White, Andrew","Review essay: fake news, and online misinformation and disinformation: Fake news: understanding media and misinformation in the digital age, edited by Melissa Zimdars and Kembrew McLeod, Cambridge, Mass. & London, The MIT Press, 2020, xl + 395 pp., US$38 (paperback), ISBN 978-0-262-53836-7; Lie machines, by Philip N. Howard, New Haven and Oxford, Yale University Press, 2020, xviii + 221 pp., £20 (hardback), ISBN 978-0-300-25020-6; You are here: a field guide for navigating polarized speech, conspiracy theories, and our polluted media landscape, by Whitney Phillips and Ryan M. Milner, Cambridge, Mass. & London, The MIT Press, 2021, xii + 266 pp., US$22.95, ISBN 978-0-262-53991-3","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=159177095&site=ehost-live,"This is why Phillips and Milner's account of Internet culture in the first decade of the twenty-first century US is so important. Howard's own testimony to the US Senate divulged that between 2013 and 2018 tens of millions of American Facebook, Instagram and Twitter users were exposed to posts from the IRA's campaign (Howard, [9], pp. 38-51). US$38 (paperback), ISBN 978-0-262-53836-7; Lie machines, by Philip N. Howard, New Haven and Oxford, Yale University Press, 2020, xviii + 221 pp., £20 (hardback), ISBN 978-0-300-25020-6; You are here: a field guide for navigating polarized speech, conspiracy theories, and our polluted media landscape, by Whitney Phillips and Ryan M. Milner, Cambridge, Mass. & London, The MIT Press, 2021, xii + 266 pp., US$22.95, ISBN 978-0-262-53991-3 The attempted over-turning of the result of the 2020 US presidential election involved the proliferation of multiple online conspiracy theories and fake stories, and culminated in the assault on the US Congress while it was in the process of validating the electoral college count on 6 January 2021. [Extracted from the article]",Disinformation; Virtual communities; Digital media; Conspiracy theories; Misinformation; Fake news; University of Cambridge,SocIndex,N/A,,,,,,,,0
73,193,1820,journalArticle,2022.0,"Mehta, Meera; Arora, Shivani; Gupta, Shikha; Jhulka, Arun",SOCIAL LISTENING THROUGH SENTIMENT ANALYSIS OF TWITTER DATA: A CASE STUDY OF PAYTM IPO.,SocioEconomic Challenges (SEC),,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160012527&site=ehost-live,"Purpose. Microblogging sites are being used by people across the globe to share their opinions and to express sentiments for everything in real time. Through social listening, companies analyse the sentiments to assess the way forward, and the researchers use it to analyse the trend or an event and give forward-looking recommendations. The objective of the paper is to analyse the sentiments of people relating to Paytm IPO which can be used to predict the way forward. Design/methodology/approach. The study attempts sentiment analysis. For this purpose, QSR NVIVO 12, the qualitative analysis tool was used to retrieve the tweets from the Twitter website. NCapture was installed for this purpose. Post data cleaning, stemming, query augmentation and classification, the Twitter data was analysed. Findings. The sentiments around the IPO of Paytm have been negative and sarcastic. The extremely negative tweets were near twice the number of extremely positive tweets. Practical implication. The study can help an investor in evaluating the investment that they might be planning in the given company. For the company, whose IPO is being considered, an analysis of the sentiments around the IPO can help in taking corrective measures, if the sentiment is negative, towards reputation building. Originality/value. The study is an original contribution to the extant literature in the field of sentiment analysis. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Microblogs; sentiment analysis; Twitter data; social media; opinions; tweets; Going public (Securities); Investments,SocIndex,N/A,,,,,,,,0
74,194,909,journalArticle,2017.0,"Zavattaro, Staci M.; Fay, Daniel L.",SOCIAL MEDIA IN STATE LOTTERIES: EXPLORING THE ROLE OF TECHNOLOGY IN PROGRAM MARKETING.,International Journal of Organization Theory & Behavior (PrAcademics Press),,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=123323314&site=ehost-live,"State-sponsored lotteries are adopted to raise funds for state programs. As such, there is a public mission within these organizations; however, most operate like private companies, thus shifting the organizational ethos to profit maximization. Much research on social media focuses on federal and local government agencies. In this paper, we explore the role of social media in lottery program marketing. Through an analysis of random lotteries on Facebook, Twitter, YouTube, and Instagram, we find: 1) a focus on aspirational marketing to promote the lottery as a business entity through its products and 2) increased dialogue with followers (i.e. customers) compared to other public agencies. This is a shift in how public organizations traditionally use the social tools, showing there can be a balance between marketing and dialogue. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Facebook (Web resource); YouTube (Web resource); Social media in business; Lottery advertising,SocIndex,N/A,,,,,,,,0
75,197,997,journalArticle,2020.0,"NGUEMA, SUSAN R. WYSOR; BOHRMAN, CASEY; LEWIS, LIZETTE; LINARES, ROSSY",#SWO332: Twitter as a Tool for Encouraging BSW Student Engagement in Policy.,Journal of Baccalaureate Social Work,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=147573067&site=ehost-live,"Historically, literature on using social media in the classroom has focused on ethical uses in practice or on classroom policies for students using different platforms. However, there is an emerging body of literature providing guidance on using social media as a teaching tool. This article, co- written by two faculty members and two BSW students, provides an example of how Twitter can be used in an entry- level social policy course to engage students, teach important skills in social media management, and expand opportunities and networks. Perspectives on experiences from both faculty members and students are shared. [ABSTRACT FROM AUTHOR]",Social media; Twitter; social media; BSW education; social policy; Social policy; Student engagement; Teacher effectiveness,SocIndex,N/A,,,,,,,,0
76,198,328,journalArticle,2022.0,"Vicentino, L; Doroteo, JZT; Garcia, LAV; De Jesus, NMS","""Sana All"": Netizens' Perception of Government Responses to COVID-19",COSMOPOLITAN CIVIL SOCIETIES-AN INTERDISCIPLINARY JOURNAL,10.5130/ccs.v14.i1.7961,,"Netizens posted views that contradicted the results released by research agencies about the Philippine government's responses to COVID-19. In this study, Twitter, which is a key communication channels, was the main source of data to explore the public's perception of the Philippine government's performance to the pandemic response. To limit tweets to be studied, sana all, a language phenomenon mostly used at the time of community lockdowns, was observed and utilized as a code identify relevant tweets. Between March and August 2020, 257 tweets were collected and researchers used presuppositions to extract socio-political context and truths implied in tweets. Then, the data underwent a 6-level thematic analysis and eleven categories were formed. The prevalent language intention emerging from the tweets is empathy. This paper will discuss how empathy associates the sound dissatisfaction of the netizens with the responses made by the current administration to combat the COVID-19 multi-effects.",Twitter; COVID-19; POLICY; MODEL; EMPATHY; Philippines; GOVERNANCE; Participative Governance,WOS,N/A,,,,,,,,0
77,199,196,journalArticle,2021.0,"Symons, Alex",Sarah Silverman goes digital: feminine satire in the age of Trump.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148751432&site=ehost-live,"Women comedians working to influence politics in the United States are presented with a new challenge in the age of Trump. In a timely and brief guest performance, Silverman capitalised on this trend by appearing in character as Hitler on I Conan i (TBS 2010) - explaining ironically how she found comparisons between ""herself"" and Trump offensive. Megyn Kelly tries to Disney-shame Sarah Silverman for vulgar Trump tweet - and Silverman responds. [Extracted from the article]","Satire; Trump, Donald, 1946-; Presidential administrations; Cultural industries; Jewish identity; Silverman, Sarah, 1970-; Women comedians",SocIndex,N/A,,,,,,,,0
78,200,315,journalArticle,2021.0,"Yares, Laura; Avni, Sharon","""Saturday Night Seder"" and the Affordances of Cultural Arts during COVID-19.",Contemporary Jewry,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152853235&site=ehost-live,"Saturday Night Seder (SNS) was broadcast online on 11 April 2020 as a public celebration of Passover and as a benefit for the Centers for Disease Control and Prevention (CDC) Foundation. Part seder, part telethon, and part Broadway theatrical performance, SNS was the first online event to create a national Jewish communal gathering space in the context of coronavirus disease 2019 (COVID-19) and has since been viewed over 1.5 million times. This article examines SNS as a uniquely situated manifestation of COVID-19, and draws attention to the various affordances engendered by SNS for Jewish gathering, learning, and exchange. It draws upon interviews with members of the production team, featured participants, and expert informants, as well as viewer responses from Twitter and YouTube: a dataset that includes 2000 tweets and over 1800 YouTube comments. Collectively, these data suggest that cultural arts productions such as SNS have afforded an expansive network of online Jewish conversations during COVID-19, and have invited a broad audience of Jews and non-Jews into dialogue over Jewish themes and content. [ABSTRACT FROM AUTHOR]",Social media; Microblogs; COVID-19; American Jews; Centers for Disease Control & Prevention (U.S.); Christian-Jewish relations; Cultural production; Jewish learning; Passover; Saturday Night Seder; Seder,SocIndex,N/A,,,,,,,,0
79,201,1771,journalArticle,2022.0,"Enders, Adam M.; Gainous, Jason; Wagner, Kevin M.",Say it again with feeling: Issue ownership and candidate communication using Twitter.,Social Science Quarterly (Wiley-Blackwell),,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=157779610&site=ehost-live,"Objectives: We investigate to what extent partisan political candidates in the United States pay attention to different issues in their campaign communication, and whether they systematically deliver messages using different types of sentiment. Methods: We analyze the 267,538 tweets issued by candidates for the U.S. Congress during the 2018 midterm elections using a combination of latent topic modeling, sentiment analysis, and regression analysis, estimating both issue emphasis and the emotional tone of communications. Results: We find that candidates discussed a small number of distinct issues. Sentiment analysis reveals that the emotions used to convey these topics varied considerably more than interparty emphasis. Moreover, we observe that Democrats and Republicans discussed the same topics in very different ways, with Democrats—the out‐party at the time—proving more negative in their messaging. Conclusions: When partisans discuss those issues their respective parties ""own,"" there are asymmetries in the emotion they use to communicate about these issues. The concept and measurement of issue ownership are complicated. [ABSTRACT FROM AUTHOR]",Sentiment analysis; Twitter Inc.; Elections; sentiment analysis; Twitter; Partisanship; social media; Regression analysis; Political candidates; agenda‐setting; Campaign issues; campaigns; issue ownership; United States. Congress,SocIndex,N/A,,,,,,,,0
80,204,812,journalArticle,2022.0,"Amundsen, Rikke","Sex and social media: by Katrin Tiidenberg and Emily van der Nagel, Bingley, UK, Emerald Publishing, 2020, 199 pp., £15.71 (Paperback), ISBN: 978-1-83909-409-5 (pbk); eISBN: 978-1-83909-406-4 (ebk); Series: SocietyNow.","Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=159297486&site=ehost-live,"To support and illustrate their arguments, Tiidenberg and van der Nagel draw on research by a variety of authors in fields related to sex and social media. For this book, van der Nagel also carried out interviews about people's individual experiences of sex and social media (Tiidenberg & van der Nagel, [7], p. 17). Stressing the fact that ""social media is increasingly platformized and concentrated into the hands of a few huge corporations"", the authors clearly show how a select few major social media platforms (e.g., Facebook, Twitter) hold the power to significantly inform not just I how i we have sex on social media, but also I who i can have sex on social media (Tiidenberg & van der Nagel, [7], p. 27). [Extracted from the article]",Social media; Virtual communities; Young adults,SocIndex,N/A,,,,,,,,0
81,206,423,journalArticle,2022.0,"Leddy-Owen, Charles; Dennis, James; Siklodi, Nora","""Slaughterhouse cattle are treated better than this"": exploring the salience of everyday nationhood at British airports.",Ethnic & Racial Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160564489&site=ehost-live,"Questions remain about nationhood's everyday salience – that is, whether and how nationhood is engaged with by ""ordinary people"" undertaking routine activities. We present an innovative methodology for investigating everyday nationhood at the international border. We created a social media dataset of 1,083 ""tweets"" made during British airport border crossings, where nationhood might be expected to be particularly salient – especially during a period corresponding to post-referendum Brexit negotiations. We used content analysis to generate descriptive frequencies, before analysing these broad patterns in further detail via qualitative analysis. Nationhood is found to be largely absent, at least explicitly. A large majority focus on the contingencies of everyday life in highly individualist and consumer-oriented ways. The most common identification – ""non-EU"" – indicates border-crossing experiences framed by geopolitical inequalities, but only rarely by nationhood. One possible exception to the dominant patterns is a highly individualist, tacit manifestation of Britishness. [ABSTRACT FROM AUTHOR]",United Kingdom; Brexit; European Union; Nationalism; nationalism; airports; Airports; Border crossing; borders; Everyday nationhood; Geopolitics; national identity,SocIndex,N/A,,,,,,,,0
82,207,1834,journalArticle,2021.0,"Shapley, Derrick; Shope, Dan","Social Media Discomfort or Comfort: Using Twitter, Facebook, and YouTube to Engage Low-Income, Non-Traditional, and Minority Students.",Sociological Imagination,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=155201837&site=ehost-live,"This essay explores the problems that may occur for low-income, non-traditional, and minority students when using social media in class. Our paper reflects on the increased use of social media and empowerment among low-income students (Micheli 2016) and the increasing technological disadvantage that is created when using social media among lowincome and non-traditional students (Greenhow, Walker, and Kim 2009). We examine areas of discomfort among low-income, non-traditional, and minority students, including the lack of technology and internet connectivity in the students' households before college, abuse in social media, creating community and networks, and proper and improper usage of social media. We also argue that teaching of social media use that does not address these areas of discomfort may exacerbate cumulative disadvantages (Diprete and Eirich 2006). We examine how one's background plays a role in creating comfort and discomfort using social media. We provide strategies based on years of experience and past surveys of empowering all students in the classroom by using social media related to our primary teaching areas: race, health, culture, and methods. [ABSTRACT FROM AUTHOR]",Social media; social media; Classrooms; HBCU; Minority students; Nontraditional college students; teaching,SocIndex,N/A,,,,,,,,0
83,216,1533,journalArticle,2022.0,"Yum, Seungil",Social networks and spatial-temporal analyses for winter storm Jupiter in the US in 2017.,Quality & Quantity,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=158238330&site=ehost-live,"This study sheds new light on understanding human sentiment for Winter storm Jupiter according to the whole US states and different periods based on qualitative and quantitative analyses. This study finds that Twitter users upload their tweets to share important messages for the winter storm, such as weather changes and road conditions. Next, some people think that governments use the winter storm to move people's attention from the serious problems in their life to the weather issue. Third, people are highly interested in a temporary school or workplace closing and weather forecast channels in the winter storm week. Fourth, tweets have the most frequent keywords, such as day, ice, and today, which are related to the weather during the winter storm. Lastly, the spatial pattern of the proportion of tweets is differentiated by regions and periods. [ABSTRACT FROM AUTHOR]",Twitter; Social network analysis; Jupiter; Qualitative analysis; Quantitative analysis; School closings; Weather forecasting; Winter storm; Winter storms,SocIndex,N/A,,,,,,,,0
