,Unnamed: 0.1,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other,Original Citation
160,99,302,journalArticle,2011.0,"Light, Ryan","From Words to Networks: Digital Text, Computational Social Science, and the Case of Presidential Inaugural Speeches.",Conference Papers -- American Sociological Association,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=85659663&site=ehost-live,"Digital text has revolutionized how we consume and produce information and also provides seemingly limitless sources of new data from twitter feeds to digital libraries. While this wealth of new data offers exciting horizons for sociological research, new methods of analysis are required. How can sociologists systematically incorporate digital text into the sociological tool-kit? In this paper I begin by describing how sociologists have handled text data prior to the digitization of text. Next, I describe recent advancements in computational linguistics and the new computational social science. Derived from these techniques, I offer a simple network-based model for analyzing the similarities between texts and locating the emergent themes contained within text-based corpora. I illustrate these techniques in an analysis of United States' presidential inaugural speeches. The digitization of texts represents a possible sea change in how we tell socio-cultural and historical stories. I argue that the greatest potential for these techniques rests at the nexus of new computational methods and more traditional forms of text analysis. [ABSTRACT FROM AUTHOR]",United States; Sociologists; Digital libraries; Inaugural addresses of American presidents; Inaugural addresses of presidents; Occasional speeches,SocIndex,-,,,,,,,,0
161,100,1141,journalArticle,2021.0,"Hayden, Cori",From connection to contagion.,Journal of the Royal Anthropological Institute,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=149731917&site=ehost-live,"This essay proposes that we 'think data' with a complex legacy of work, once disavowed and now resurgent in social theory, on crowd formations. I propose this move because social media platforms' mobilization of data – the extractions, ever‐shifting reaggregations, and micro‐targeting, on the one hand, and our engagements, re‐tweets, acts of sharing, and production of virality, on the other – has fuelled such anxious concern about the very things that animated much crowd theory in the first place. Key among these concerns are the force of emotional contagion and the threat of social dissolution; the composition of 'the social' by elements that well exceed the human; and pressing questions about the media through which energetic forces travel, often with lightning speed. What questions might be enabled by attending to the resonance between crowd theory's 'anti‐liberal' preoccupations and contemporary concerns over how social media platforms crowd us? (English) [ABSTRACT FROM AUTHOR]",Social media; Social theory; Microblogs; Viral marketing; Emotional contagion,SocIndex,-,,,,,,,,0
162,104,1000,journalArticle,2013.0,"Theriot, Matthew T.",From the Guest Editor.,Journal of Baccalaureate Social Work,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=89596237&site=ehost-live,"An introduction to the journal is presented in which the editor discusses various articles published within the issue including one by Jessica Ritter on a new approach for teaching policy to millennial Bachelor of Social Work (BSW) students, one by Laurel Iverson Hitchcock and Andrew Battista on the use of Twitter as a tool for helping students develop skills and one by Jessica Averitt Taylor, Caroline Macke and James Taylor on the benefits of team-based learning as a teaching method.",Learning; Social work students; Teaching,SocIndex,-,,,,,,,,0
163,107,2002,journalArticle,2013.0,"Whitson, Jennifer R.",Gaming the Quantified Self.,Surveillance & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=90656733&site=ehost-live,"Gamification combines the playful design and feedback mechanisms from games with users' social profiles (e.g. Facebook, twitter, and LinkedIn) in non-game applications. Successful gamification practices are reliant on encouraging playful subjectivities so that users voluntarily expose their personal information, which is then used to drive behavioural change (e.g. weight loss, workplace productivity, educational advancement, consumer loyalty, etc.). The pleasures of play, the promise of a 'game', and the desire to level up and win are used to inculcate desirable skill sets and behaviours. Gamification is rooted in surveillance; providing real-time feedback about users' actions by amassing large quantities of data and then simplifying this data into modes that easily understandable, such as progress bars, graphs and charts. This article provides an introduction to gamification for surveillance scholars. I first provide brief definitions of gamification, games and play, linking the effectiveness of gamification to the quantification of everyday life. I then explain how the quantification in gamification is different from the quantification in both analog spaces and digital non-game spaces. Next, I draw from governmentality studies to show how quantification is leveraged in terms of surveillance. I employ three examples to demonstrate the social effects and impacts of gamified behaviour. These examples range from using self-surveillance to gamify everyday life, to the participatory surveillance evoked by social networking services, to the hierarchical surveillance of the gamified call-centre. Importantly, the call-centre example becomes a limit case, emphasizing the inability to gamify all spaces, especially those framed by work and not play. This leads to my conclusion, arguing that without knowing first what games and play are, we cannot accurately respond to and critique the playful surveillant technologies leveraged by gamification. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Facebook (Web resource); Technological innovations; Internet users; Gambling,SocIndex,-,,,,,,,,0
164,109,1706,journalArticle,2012.0,"Takhteyev, Yuri; Gruzd, Anatoliy; Wellman, Barry",Geography of Twitter networks,Social Networks,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=70442496&site=ehost-live,"Abstract: The paper examines the influence of geographic distance, national boundaries, language, and frequency of air travel on the formation of social ties on Twitter, a popular micro-blogging website. Based on a large sample of publicly available Twitter data, our study shows that a substantial share of ties lies within the same metropolitan region, and that between regional clusters, distance, national borders and language differences all predict Twitter ties. We find that the frequency of airline flights between the two parties is the best predictor of Twitter ties. This highlights the importance of looking at pre-existing ties between places and people. [ABSTRACT FROM AUTHOR]",Social networks; Twitter (Web resource); Microblogs; Twitter; Social interaction; Online social networks; Air travel; Distance; Geography; Language; Nation-states; Proximity; Social contact,SocIndex,-,,,,,,,,0
165,113,727,journalArticle,2018.0,"Helberger, Natali; Pierson, Jo; Poell, Thomas",Governing online platforms: From contested to cooperative responsibility.,Information Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=127424830&site=ehost-live,"Online platforms, from Facebook to Twitter, and from Coursera to Uber, have become deeply involved in a wide range of public activities, including journalism, civic engagement, education, and transport. As such, they have started to play a vital role in the realization of important public values and policy objectives associated with these activities. Based on insights from theories about risk sharing and the problem of many hands, this article develops a conceptual framework for the governance of the public role of platforms, and elaborates on the concept of cooperative responsibility for the realization of critical public policy objectives in Europe. It argues that the realization of public values in platform-based public activities cannot be adequately achieved by allocating responsibility to one central actor (as is currently common practice), but should be the result of dynamic interaction between platforms, users, and public institutions. [ABSTRACT FROM AUTHOR]",Journalism; Facebook; Cooperative responsibility; Internet industry; online platforms; problem of many hands; Public utilities; public values; Risk sharing; Transportation; Uber,SocIndex,-,,,,,,,,0
166,114,886,journalArticle,2014.0,"Agarwal, Sheetal D.; Barthel, Michael L.; Rost, Caterina; Borning, Alan; Bennett, W. Lance; Johnson, Courtney N.",Grassroots organizing in the digital age: considering values and technology in Tea Party and Occupy Wall Street.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=94573691&site=ehost-live,"Power dynamics shape, and are shaped by, the tools used by participants in social movements. In this study we explore the values, attitudes, and beliefs of Tea Party and Occupy Wall Street stakeholders as they relate to their use of technology. This multi-method study applies the lens of value sensitive design [VSD; Friedman, B. (Ed.) (1997).Human values and the design of computer technology(vol. 72). Cambridge: Cambridge University Press] to examine stakeholder values and sites of value tension. We contextualize our findings with qualitative observation of how these values are reflected in each organization's online spaces, including Facebook, Twitter, and key organizational websites, as well as private spaces such as email. We found liberty, the value most mentioned by Tea Party members, was not reflected in the movement's organizational websites and Facebook pages, where user autonomy is frequently undermined. However, the Occupy value of equality is supported in the movement's web presence. We also found a set of shared central values – privacy and security, inclusion, and consensus – underlying both Tea Party and Occupy's approach to organization and participation. Value tensions around privacy and inclusion emerged for both groups, as some members opted not to use these tools due to security concerns and leaders struggled to adapt their communication strategies accordingly. This study provides insight into the adoption and contestation of different technological tools within grassroots social movements, how those decisions are shaped by core values, and how conflicts over the use of digital tools can result from tension between how different stakeholders prioritize those values. [ABSTRACT FROM AUTHOR]",Social psychology; digital media; Collective action; Digital media; Digital communications; ICTs; Occupy; collective action; Computer engineering; Computer industry; Tea Party; value-sensitive design,SocIndex,-,,,,,,,,0
167,118,1726,journalArticle,2018.0,"Zhou, ZK; Xu, K; Zhao, JC",Homophily of music listening in online social networks of China,SOCIAL NETWORKS,10.1016/j.socnet.2018.07.001,,"Homophily, ranging from demographics to sentiments, breeds connections in social networks, either offline or online. However, with the prosperous growth of music streaming services, whether homophily exists in online music listening remains unclear. In this study, two online social networks of the same group of active users who listened to complete songs over 1000 times and posted over 100 tweets are established, separately, in Netease Music and Weibo. Through presented multiple similarity measures, it is evidently demonstrated that homophily does exist in music listening for both online social networks. The unexpected listening similarity in Weibo also implies that knowledge from generic social networks can be confidently transferred to domain-oriented networks for context enrichment and algorithm enhancement. Comprehensive factors that might function in the formation of homophily are further probed, and many interesting patterns are profoundly revealed. It is found that female friends are more homogeneous in music listening and that positive and energetic songs significantly pull users close. Our methodology and findings shed light on realistic applications in online music services.",Online social networks; PREFERENCES; CULTURE; Homophily; Music genres; Music listening; STRENGTH; GENDER-DIFFERENCES; POPULAR-MUSIC,WOS,-,,,,,,,,0
168,120,182,journalArticle,2017.0,"Giles, David C.",How do fan and celebrity identities become established on Twitter? A study of ‘social media natives’ and their followers.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=124311707&site=ehost-live,"This study explores the changing relationship in the digital era between celebrities and fans by examining a group of emerging celebrities and their followers on Twitter. Seven crime authors were chosen as a case sample, each of which published their first work after 2010 and might therefore be regarded as ‘social media natives’. The authors’ followers were categorised according to their self-descriptions into various professional and non-professional groups (e.g. ‘publishing industry professionals’, ‘fellow crime authors’). In some of these groups, notably ‘aspiring authors’ and ‘book fans/bloggers’, the performance of fandom was not always found to be uni-directional. Microanalysis of authors’ interactions with followers suggested that traditional media audience categories such as ‘fan’ have become looser in social media where all users are ‘followers’ and perform multiple identities. In particular, book bloggers seem to have carved out an important role as legitimising agents within the crime fiction field. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; Celebrities; audiences; fandom; Fans (Persons); literary celebrity; microanalysis,SocIndex,-,,,,,,,,0
169,123,531,journalArticle,2017.0,"Chalhoub, Hailey; Ciavattone, Domenique; Wetzel, Christopher",“I Wouldn’t Classify Myself as an Activist”.,Humanity & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=124243261&site=ehost-live,"Looking beyond the increasingly common trope of “slacktivism” that frames students as weakly “liking” causes or “tweeting” support through social media, our research analyzes how current students in the United States perceive and participate in action on college campuses. This action note reflects on three insights our research yields about contemporary student engagement: their ambivalence about embracing an “activist” label, their disinclination for direct action, and their thoughtful approach to digital tools. Complicating the view that college students are apathetic or disengaged, we find that students continue to be passionate and engaged, perhaps just not in ways that scholars of social movements might anticipate. [ABSTRACT FROM AUTHOR]",Social media; United States; social media; activism; student; Student activism; College campuses; tactics,SocIndex,-,,,,,,,,0
170,125,1140,journalArticle,2016.0,"Fisher, James M.",I'm Not Sure I Follow You Doctor ...,Journal of the American Geriatrics Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=118910548&site=ehost-live,A personal narrative is presented in which the author reflects on realizing he knew a patient despite not having met him before because he followed the patient on the microblog service Twitter and on Britain's General Medical Council issued specific guidance to doctors on the use of social media and professional physician-patient relations.,Social media; Blogs; Physician-patient relations,SocIndex,-,,,,,,,,0
171,130,1873,journalArticle,2016.0,"Marres, Noortje; Gerlitz, Carolin","Interface methods: renegotiating relations between digital social research, STS and sociology.",Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=113308361&site=ehost-live,"This paper introduces a distinctive approach to methods development in digital social research called 'interface methods'. We begin by discussing various methodological confluences between digital media, social studies of science and technology (STS) and sociology. Some authors have posited significant overlap between, on the one hand, sociological and STS concepts, and on the other hand, the ontologies of digital media. Others have emphasized the significant differences between prominent methods built into digital media and those of STS and sociology. This paper advocates a third approach, one that (a) highlights the dynamism and relative under-determinacy of digital methods, and (b) affirms that multiple methodological traditions intersect in digital devices and research. We argue that these two circumstances enable a distinctive approach to methodology in digital social research - thinking methods as 'interface methods' - and the paper contextualizes this approach in two different ways. First, we show how the proliferation of online data tools or 'digital analytics' opens up distinctive opportunities for critical and creative engagement with methods development at the intersection of sociology, STS and digital research. Second, we discuss a digital research project in which we investigated a specific 'interface method', namely co-occurrence analysis. In this digital pilot study we implemented this method in a critical and creative way to analyse and visualize 'issue dynamics' in the area of climate change on Twitter. We evaluate this project in the light of our principal objective, which was to test the possibilities for the modification of methods through experimental implementation and interfacing of various methodological traditions. To conclude, we discuss a major obstacle to the development of 'interface methods': digital media are marked by particular quantitative dynamics that seem adverse to some of the methodological commitments of sociology and STS. To address this, we argue in favour of a methodological approach in digital social research that affirms its maladjustment to the research methods that are prevalent in the medium. [ABSTRACT FROM AUTHOR]",Online information services; digital methods; Sociology; social media analytics; Pilot projects; Digital media -- Social aspects; actor-network theory; Commitment (Psychology); digital social research; inter-disciplinary methodology; politics of technology,SocIndex,-,,,,,,,,0
172,131,953,journalArticle,2020.0,"Deriu, Fiorenza; Fioredistella Iezzi, Domenica",International review of sociology (1/2020).,International Review of Sociology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142124753&site=ehost-live,"In recent years, in all fields of knowledge, a data-driven approach has spread according to the new scenario defined by the Big Data era. Furthermore, information that comes from social networks and social media, like Facebook, Twitter, and Instagram, produces unstructured data in real time. According to Hearst ([8]), text analytics is the automatic discovery of new, previously unknown, information, from unstructured textual data. In order to run this analysis, the authors use data generated on the social media platform Twitter. [Extracted from the article]",Natural language processing; Social science research; Social constructionism; Sociology; Latent semantic analysis; Scientific literature,SocIndex,-,,,,,,,,0
173,138,1138,journalArticle,2013.0,"Lubarsky, Jilian",Join the #AGS13 Twitter Conversation.,Journal of the American Geriatrics Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=86699612&site=ehost-live,The article reports on opportunities which members of the American Geriatrics Society have to become annual meeting Twitter correspondents for the society's 2013 annual general meeting and presents information on joining the online social media site Twitter.,Social media; Conferences & conventions; American Geriatrics Society; Business networks,SocIndex,-,,,,,,,,0
174,144,1469,journalArticle,2018.0,"BARBER, JAMES P.",LESSONS FROM TEAM SCIENCE.,Oracle: The Research Journal of the Association of Fraternity/Sorority Advisors,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133611176&site=ehost-live,"An introduction is presented in which the editor discusses articles in the issue on topics including posts from fraternity and sorority headquarters on Twitter, ways to improve the quality of survey data on fraternity men, Whiteness in the recruitment process of fraternity systems in the U.S.",Twitter (Web resource); United States; Greek letter societies; Racial identity of whites,SocIndex,-,,,,,,,,0
175,145,1165,journalArticle,2021.0,"Outley, C; Bowen, S; Pinckney, H","Laughing While Black: Resistance, Coping and the Use of Humor as a Pandemic Pastime among Blacks",LEISURE SCIENCES,10.1080/01490400.2020.1774449,,"For centuries Africans were captured and brought to America in bondage and forced to forge a new culture. The development of a Black culture gave rise to humor as a coping mechanism against the oppressive state they found themselves in. For centuries, humor became a way to protest their conditions by creating various humorous styles that infused social political commentary on oppression as a sign of defiance, while also providing hope for the hopeless. This commentary seeks to introduce leisure scholars to how Black Twitter (Sharma, 2013) users' expressions of humor during the COVID-19 pandemic serve as a form of resistance to injustices and inequalities, while simultaneously adopting coping strategies to reclaim power and control in order to speak their truth all while cultivating individual and collective identity in/through leisure.",COVID-19; social media; Black Twitter; humor; Black power,WOS,-,,,,,,,,0
