,Unnamed: 0.1,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other,Original Citation
10,24,899,journalArticle,2011.0,"Hiles, Timothy; Staples, Cary",An Integrated Information System for the Disabled.,"International Journal of Diversity in Organisations, Communities & Nations",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=65534415&site=ehost-live,"Most of us would agree with Francis Bacon's oft-repeated sentiment: ""knowledge is power."" But to the physically disabled, knowledge is more appropriately identified with empowerment. That is a fine distinction but one that has profound implications. The former implies control over others; the latter conveys control over ones own life. Ramps, curb cuts, accessible entrances and bathrooms, public transportation, Braille signs, and crosswalks for the hearing impaired are all significant strides toward inclusion mandated by those in power. They make mobility possible for those with diverse physical disabilities. They do not necessarily empower; for that to occur a person must have knowledge of the enabling adaptation. Will there be curb cuts along my path? Will the building's entrance be accessible? Which bathrooms are accessible? Will the elevator be in service? Questions like these are addressed daily by those with disabilities who endeavor to go about their day unencumbered with the matter-of-fact attitude of the physically abled. At the University of Tennessee we are proposing a suite of integrated information systems that would provide a variety of archival resources as well as real-time information for the disabled in need of navigation assistance. This system would leverage existing technology, such as Google maps, GPS navigation, Twitter and other internet resources to develop site-specific, real-time resources that address a variety of mobility issues. [ABSTRACT FROM AUTHOR]",Technology; Global Positioning System; Information technology; Self-efficacy; Social integration; Theory of knowledge; Accessibility; Accessible design; Disability; Inclusion; Mobility; Mobility of people with disabilities,SocIndex,N/A,,,,,,,,0
11,25,3,journalArticle,2013.0,"Dunne, Mary",An alcohol and other drugs library: building capacity and adding value.,Addiction,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=84943470&site=ehost-live,"The article discusses The Irish National Drugs Strategy (INDS) in the context of an editorial by Mitchell et al about the shutting down of addiction libraries and databases in the U.S. The author states that INDS provides online access to research material some of which is provided through twitter, rich site summary (RSS) and a national news letter. The library also provides training sessions to students at certificate, diploma, and postgraduate levels.",internet; information dissemination; Alcohol and drugs; Alcoholism; digital repositories; evidence based practice; Information resources & economics; librarians; libraries; Libraries; library; research to practice; services,SocIndex,N/A,,,,,,,,0
12,27,1067,journalArticle,2022.0,"Hale, Christopher 'Kip'",Are We a Bigger Problem Than We Realize? International Criminal Justice and the Need for Self-scrutiny among (Online) Commentators.,Journal of International Criminal Justice,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=157620385&site=ehost-live,"The impact of social media — in particular Twitter — on the field of international criminal justice cannot be overstated. Thanks to an active community of online commentators made up primarily of academics, researchers, staff of non-governmental organizations and journalists, Twitter is a vibrant place to monitor the pulse of international criminal law generally and the International Criminal Court specifically. Twitter, thus, uniquely elevates a comparatively small commentator class and amplifies their narratives about the field of international criminal justice. Yet with an apparent lack of voices from across the diverse community of practitioners, or the input of diplomats and technocrats who make the field possible, commentators may exert a disproportionate influence over public perceptions of international criminal justice. Cognisant of the stark interplay between politics and law in international criminal justice — often including powerful forces with nefarious agendas — and an abundance of individuals motivated by a desire to be seen and heard, this community may at times exhibit problematic behaviours (unwittingly or otherwise). This article dissects these issues of online communication, and argues that greater care with commentary may be the best salve to these cultural flaws in the formation of public perception. [ABSTRACT FROM AUTHOR]",Social media; Public opinion; International Criminal Court; Criminal justice system; Criminal justice agencies,SocIndex,N/A,,,,,,,,0
13,28,1824,journalArticle,2020.0,"Corradi, Fiammetta",Assessing the quality of argumentation in digital public spheres: a case study from Twitter @debatingeurope.,Sociologia Italiana,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142978818&site=ehost-live,"Since the advent of the Internet, the emergence of multiple, decentered and networked- structured digital public spheres (DPS) has raised new questions and posed a variety of challenges to those concerned with the normative Habermasian ideal of rational consensus based on good arguments in democratic public spheres. This paper focuses on the empirical assessment of various dimensions of the «quality» of online public argumentation and proposes a methodology to test various qualitative aspects of online public debates, like the dialogical/mono-logical orientation, the argumentative richness/ poverty, the eventual presence of logical and discursive fallacies. To concretely show the implementation of the method, its potentialities and limitations, the outcomes of an analysis carried out on arguments pro and against Europe on the Twitter platform @ debatingeurope are displayed and discussed. [ABSTRACT FROM AUTHOR]",Twitter; Case studies; Europe; Debate; Public sphere; analysis of argumentation; Common misconceptions; digital public spheres; europeanism; Logical fallacies; Toulmin,SocIndex,N/A,,,,,,,,0
14,29,1151,journalArticle,2020.0,"Morzenti, Hanna E.; Gonzalez-Pons, Kwynn",Attitudes Towards Ban the Box: A Content Analysis of Tweets.,Justice Policy Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148053441&site=ehost-live,"Ban the Box is a social justice movement that advocates for employers to evaluate individuals with prior justice system involvement based on their job skills rather than their criminal record. The purpose of the present study was to identify and discuss Ban the Box-related themes in a sample of Twitter posts. Using the social media platform Twitter, researchers collected a 58-day sample of public posts that used the hashtag Ban the Box (#BantheBox). A qualitative thematic analysis was used to assess the content of tweets to identify underlying themes related to the Ban the Box movement. Two researchers independently coded the contents of each original tweet (N=204) and reached consensus on identified themes. Results showed two underlying themes: first, risky business or the perceived risks businesses take in hiring persons with prior justice system involvement, and second, that individuals with prior justice system involvement are a vulnerable population. This study highlights how Twitter is used to communicate about social justice-related issues. Further, this paper serves as a call to action for policymakers, social workers, and researchers to consider this medium when advocating for individuals with prior justice system involvement. [ABSTRACT FROM AUTHOR]",Microblogs; Content analysis; Attitude (Psychology); Job involvement; Job skills,SocIndex,N/A,,,,,,,,0
15,30,92,journalArticle,2019.0,"Greenberg, Michael",Award Winners for 2019 AJPH Papers and Reviewers of the Year.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=138917870&site=ehost-live,"The article announces awards for authors of 2019 papers to the journal and peer reviewers of the journal, including the reviewers Farshad Pourmalek and Marie Bragg and authors D.A. Broniatowski, A.M. Jamison, S. Qi, L. AlKulaib, T. Chen, A. Benton, S.C. Quinn and M. Dredze for their paper ""Weaponized health communication: Twitter bots and Russian trolls amplify the vaccine debate.""",Awards for authors; Scholarly peer review,SocIndex,N/A,,,,,,,,0
16,31,492,journalArticle,2021.0,"Nkwi, WG",Azai Dosi Kfaang (Modern or Families of Newness): Kom Families from Village to Coast and Further Diasporic Spaces,GENEALOGY,10.3390/genealogy5030079,,"This paper focuses on ""families of newness"", which amongst the Kom of Northwest Cameroon are known as azai dosi kfaang. It argues that because of geographical and social mobility experiences, families have not remained static, and consequently, the further they go from the village the more modernized they become. In recent times, African societies as well as family histories have been concerned with connecting with those who have been left behind. As a result, the blueprint that marks out the African family today is found in its mobility both within and out of the continent. At the same time, what glues the family together is the newer forms of technologies encapsulated in Information Communication Technologies (ICTs), which include amongst many others the cell phone, internet, WhatsApp, and Twitter. Letters pre-dated these new technologies and were significantly used by migrant families to stay ""in touch"". Families began in the village, and as newer technologies were introduced-motor cars, a postal service and motorable roads-they moved or thought about places further away. With later technological developments, such as air travel and the mobile phone, families found themselves in distant diasporic spaces. This paper therefore hopes to make a contribution that relates family history and the history of migration to technology and social change. It also has the great value of discussing an area that gets too little attention in historiography. Fundamentally, the paper attempts to compare and contrast the use of technology, the news that could be shared (welfare, births, or obituaries), the length between contacts, the ability to make visits in person, the tensions that cropped up between family members abroad and those back at home in two periods, the 1930s-1940s and the 1990s to the present. What did these periods have in common? What was different and why? For the purpose of clarity, I will start the paper with a short introduction about the area, the issues of family formation, and kfaang. The second part of the paper will focus on the discussion of the ""newness"" of those who migrated to more modern places and the role of technology. The third part compares/contrasts the connections of families in the two periods (1930s-1940s and 1990s-present) in order to flesh out the argument.",communication technology; modernity; family; Cameroon; kfaang; Kom,WOS,N/A,,,,,,,,0
17,32,1294,journalArticle,2022.0,"Pavan, E; Rapini, A","""BATTLES OVER ISSUES"" IN NETWORKED PUBLICS: INVESTIGATING THE DISCURSIVE MOBILIZATION OF THE ANTIFASCIST FRAME ON TWITTER",MOBILIZATION,10.17813/1086-671X-27-1-69,,"In this article we explore the discursive mobilization of movement frames within networked publics-a form of unorganized digital activism through which movement organizations, activists, and citizens politicize ordinary conversations by engaging in adversarial meaningmaking dynamics online. Leaning on large-scale semantic network analysis and content analysis, we investigate the mobilization of the frame of antifascism within the conversation that sparked on Twitter after the brutal shooting of a group of African citizens by an Italian neofascist militant in 2018. We pay particular attention to how the discursive mobilization of the frame of antifascism occurs immediately after the shooting and how it evolves particularly in connection with offline protests. Our results shed light on the fluid nature of discursive mobilization patterns which underpin both the identification with the antifascist tradition and attempts to delegitimize this instance of collective action.",ACTION REPERTOIRES; SOCIAL MEDIA; ONLINE; PROTEST; INDIGNADOS; ACTIVISM; MOVEMENTS; EVENTS,WOS,N/A,,,,,,,,0
18,37,474,journalArticle,2022.0,"Schwitter, N; Pretari, A; Marwa, W; Lombardini, S; Liebe, U",Big data and development sociology: An overview and application on governance and accountability through digitalization in Tanzania,FRONTIERS IN SOCIOLOGY,10.3389/fsoc.2022.909458,,"The digital revolution and the widespread use of the internet have changed many realms of empirical social science research. In this paper, we discuss the use of big data in the context of development sociology and highlight its potential as a new source of data. We provide a brief overview of big data and development research, discuss different data types, and review example studies, before introducing our case study on active citizenship in Tanzania which expands on an Oxfam-led impact evaluation. The project aimed at improving community-driven governance and accountability through the use of digital technology. Twitter and other social media platforms were introduced to community animators as a tool to hold national and regional key stakeholders accountable. We retrieve the complete Twitter timelines up to October 2021 from all similar to 200 community animators and influencers involved in the project (over 1.5 million tweets). We find that animators have started to use Twitter as part of the project, but most have stopped tweeting in the long term. Employing a dynamic difference-in-differences design, we also do not find effects of Oxfam-led training workshops on different aspects of animators' tweeting behavior. While most animators have stopped using Twitter in the long run, a few have continued to use social media to raise local issues and to be part of conversations to this day. Our case study showcases how (big) social media data can be part of an intervention, and we end with recommendations on how to use digital data in development sociology.",Twitter; FACEBOOK; big data; digital data; accountability; development sociology; difference-in-difference; SOCIAL-SCIENCE; STRENGTH; Tanzania,WOS,N/A,,,,,,,,0
19,39,1856,journalArticle,2022.0,"Pattanaik, Nupur","Book Review: Matthew O Jackson, The Human Network: How We're Connected and Why It Matters.",Sociological Research Online,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160931543&site=ehost-live,"ISBN: 1786490226 (ebk) Professor Matthew Jackson, a globally leading researcher in social networks from Stanford University, enlightens the readers about how social webs mould and determine our lives and about how it has a far-reaching impact on human affairs. The book has a huge significance in contemporary times as social network not only is exclusive to Facebook and Twitter but also envelops social network in a broader sense which portrays the human phenomena, for example, the Corona crisis in the present context depicts diffusion and spread of disease, which is an outcome of networking relationships. [Extracted from the article]",Happiness; Human behavior; Human beings,SocIndex,N/A,,,,,,,,0
20,40,1068,journalArticle,2022.0,"Plastina, Anna Franca",#BoomerDoomer and #BoomerRemover: Discriminatory discursive strategies in the representation of the COVID-19 risk group on Twitter.,Journal of Language & Discrimination,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=157018935&site=ehost-live,"A chronological-age 'risk group' has been singled out since the onset of the current pandemic due to the higher risk of serious illness and mortality from COVID-19 closely associated with 'older age'. While this categorisation does not presuppose discrimination in itself, it appears to be a precondition for discursive discrimination. COVID-19 age-related risks have particularly exacerbated ageism on social media, fuelling discourses driven by intergenerational tension. Despite the importance of social media in contemporary communication, there is still scant research on the representation of ageism in these environments. This paper attempts to fill this void by exploring millennials' use of the derogatory Twitter hashtags #BoomerDoomer and #BoomerRemover to discriminate 'baby boomers' as the COVID-19 risk group. Informed by Critical Discourse Analysis (CDA) showing interest in discriminatory discourse in the media, the study aims at disclosing the main themes and discursive strategies used to construe ageist content in a sample of original tweets posted during the initial stage of the disease outbreak when the hashtags were trending. Framed by a CDA taxonomy of discriminatory discursive strategies, the combined thematic and discourse analysis highlights how the chosen topics and discursive strategies subtly perpetuate ageism, thus suggesting its resurgence in the COVID-19 era. [ABSTRACT FROM AUTHOR]",COVID-19; Discourse analysis; Disease outbreaks; Critical discourse analysis; Ageism; AGEISM; COVID-19 RISK GROUP; DISCRIMINAGING HASHTAGS; DISCRIMINATORY DISCURSIVE STRATEGIES; Intergenerational relations; INTERGENERATIONAL TENSION,SocIndex,N/A,,,,,,,,0
21,44,1277,journalArticle,,"Maurantonio, Nicole","Burning Karen’s Headquarters: Gender, Race, & the United Daughters of the Confederacy Headquarters",Memory Studies,10.1177/17506980211054273,https://doi-org.ezproxy.lib.utexas.edu/10.1177/17506980211054273,"In the early morning hours of 31 May 2020 in Richmond, Virginia, along with graffiti to the monuments lining the city’s historic Monument Avenue, the nearby headquarters of the United Daughters of the Confederacy was covered in colorful graffiti and set aflame. This article explores the gendered and raced critiques of the United Daughters of the Confederacy’s memory work communicated by this protest action, using the “Karen meme” as its point of departure. Invocations of “Karen” on Twitter in response to the Richmond protest made pointed arguments about narrative, place, and aesthetics, critiquing not only the Daughters’ role in remembering the Confederacy but the “Southern lady” trope within American public memory. Rather than an oblique reference, the Karen meme, this article argues, underscored Twitter’s potential as a site of anti-racist resistance during times of crisis.",,SAGE,N/A,,,,,,,,0
22,48,1503,journalArticle,2023.0,"Gori Maia, Alexandre; Martinez, Jose Daniel Morales; Marteleto, Leticia Junqueira; Rodrigues, Cristina Guimaraes; Sereno, Luiz Gustavo",Can the Content of Social Networks Explain Epidemic Outbreaks?,Population Research & Policy Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=162069068&site=ehost-live,"People share and seek information online that reflects a variety of social phenomena, including concerns about health conditions. We analyze how the contents of social networks provide real-time information to monitor and anticipate policies aimed at controlling or mitigating public health outbreaks. In November 2020, we collected tweets on the COVID-19 pandemic with content ranging from safety measures, vaccination, health, to politics. We then tested different specifications of spatial econometrics models to relate the frequency of selected keywords with administrative data on COVID-19 cases and deaths. Our results highlight how mentions of selected keywords can significantly explain future COVID-19 cases and deaths in one locality. We discuss two main mechanisms potentially explaining the links we find between Twitter contents and COVID-19 diffusion: risk perception and health behavior. [ABSTRACT FROM AUTHOR]",Twitter; COVID-19; Public health; Social behavior; Spatial models; Spatial panel model,SocIndex,N/A,,,,,,,,0
23,49,536,journalArticle,2021.0,"Rasulo, Margherita",Carving out a Unique Brand Identity: The Big Four and their Narrative Distinctiveness.,"I-LanD Journal - Identity, Language & Diversity",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=157946674&site=ehost-live,"This study investigates corporate storytelling, and explores how four successful professional service firms, called the Big Four, leverage this discursive practice to enhance their corporate identity in progressively competitive and digitalised business environments. The nature of these firms is particularly in focus as their main marketing strategy is based on selling intangible products with a promise to effect business change. The implication is that potential clients often choose a service firm based on who they feel they can trust, suggesting that success for these corporations comes down to creating a brand that is relevant to clients, believable in its claims, and able to deliver on its promises. In particular, the study examines how the Big Four create narrative content across multiple digital media platforms and, for this purpose, a corpus of linguistic and visual data extracted from company websites and Twitter accounts is analysed by employing the theory of social semiotics and using multimodal critical discourse analysis. The data ensembles are examined with a special emphasis on how storytelling strategies are embedded in texts and images, and strategically constructed to legitimise specific social practices realised in discursive representations of each firm's identity. [ABSTRACT FROM AUTHOR]",Twitter Inc.; Critical discourse analysis; multimodal critical discourse analysis; Corpora; corporate storytelling; professional service firms; social semiotics; Brand identification; Corporate websites; Professional corporations; Social semiotics,SocIndex,N/A,,,,,,,,0
24,50,1542,journalArticle,2017.0,"Cerchiello, Paola; Giudici, Paolo",Categorical network models for systemic risk measurement.,Quality & Quantity,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=123579119&site=ehost-live,"A very important area of financial risk management is systemic risk modelling, which concerns the estimation of the interrelationships between financial institutions, with the aim of establishing which of them are more central and, therefore, more contagious/subject to contagion. The aim of this paper is to develop a systemic risk model which, differently from existing ones, employs not only the information contained in financial market prices, but also big data coming from financial tweets. From a methodological viewpoint, we propose a new framework, based on categorical graphical models, that can estimate systemic risks with models based on two different sources: financial markets and financial tweets, and suggest a way to combine them, using a Bayesian approach. From an applied viewpoint, we present the first systemic risk model based on big data, and show that such a model can shed further light on the interrelationships between financial institutions. This can help predicting the level of returns of a bank, conditionally on the others, for example when a shock occurs in another bank. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Data analysis; Bayesian analysis; Continuous and discrete graphical models; Economic models; Financial risk management; Systemic risk (Finance); Twitter data analysis,SocIndex,N/A,,,,,,,,0
