,Unnamed: 0.1,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other,Original Citation
190,162,208,journalArticle,2015.0,"Logan, Ashleigh",Netnography: observing and interacting with celebrity in the digital world.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=108593072&site=ehost-live,"The author examines online self-presentation strategies of women fashion bloggers, who form a part of the online community of Her Royal Highness Catherine Duchess of Cambridge, England, Kate Middleton, on social media platforms like Twitter and Facebook using participative netnography research method. She discusses how social media content provides an understanding of a celebrity's cultural logic. She mentions that netnography was introduced by social media expert Robert Kozinets.","Research methodology; Online social networks; Virtual communities; Celebrities; Self-presentation; Catherine, Princess of Wales, 1982-; Kozinets, Robert; Psychology of women",SocIndex,-,,,,,,,,0
191,163,1458,journalArticle,2018.0,"Ferrucci, Patrick",Networked.,Newspaper Research Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129514378&site=ehost-live,"This study examines social media usage by journalists through the prism of the hierarchy of influences model. Utilizing interviews with 53 digital journalists, it identifies the actors playing a role in producing news through social media. It finds that journalists, opinion leaders, audience and extra-media organizations affect news production. It calls for a revisiting of the hierarchy of the influences model to understand on what levels of influence the audience affects news production. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; Journalists; social media; Facebook (Web resource); Facebook; Trend setters; Online journalism; qualitative; digital journalism; in-depth interviews; media sociology; hierarchy of influences; in-depth  interviews; the United States,SocIndex,-,,,,,,,,0
192,164,1801,journalArticle,2021.0,"Núñez Puente, Sonia; Fernández Romero, Diana; Maceiras, Sergio D’Antonio",New Discourses of Masculinity in the Context of Online Misogyny in Spain: The Use of the “Feminazi” and “Gender Ideology” Concepts on Twitter.,Sociálni Studia / Social Studies (1214813X),,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=154108572&site=ehost-live,"One of the effects of the advance of feminism in Spain in recent years has been the production of a discursive array of new masculinities. Some of the clearly misogynistic masculinities are linked to a discursive use of the term “feminazi”, which, together with the broader concept of “gender ideology”, contributes to the articulation of a specific narrative of masculinity. We propose a critical analysis of a sample of tweets with these two hashtags collected between 3 and 9 March 2019, coinciding with the #8M strike. We have established three dimensions of analysis for the qualitative study of these tweets: the war on the normal bloke, the mirror discourse, and feminist tyranny. The operationalization of these categories has allowed us to reveal the discursive processes through which the co-optation of the victim’s space by popular misogyny operates. Similarly, our analysis shows the crucial role that mass media plays in consolidating certain stories around hegemonic masculinity in the digital space. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; Mass media; Misogyny; Critical analysis; Masculinity; “feminazi”; “gender ideology”; #8M strike; new masculinities; online misogyny; victim,SocIndex,-,,,,,,,,0
193,167,1465,journalArticle,2018.0,"MENDEZ, Gina RICO; COSBY, Arthur G.; MOHANTY, Somya D.",OBAMACARE ON TWITTER: ONLINE POLITICAL PARTICIPATION AND ITS EFFECTS ON POLARISATION.,OBAMACARE na TWITTERJU: spletna politična participacija in njeni učinki na polarizacijo.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=132942709&site=ehost-live,"As Internet-based communications have expanded, online debating has become a significant form of political participation. This work examines online discussions around health care in the United States by analysing tweets about Obamacare and then assessing the degrees of polarisation in social media. The results indicate that highly influential entities in social media have an important capacity to polarise the public. Another relevant finding is that ideology is a powerful mechanism to frame online discussions by relegating policy arguments in online debates. Finally, this work shows that social media can easily promote negative sentiments towards 'the other', confirming group homogeneity in online communities. (English) [ABSTRACT FROM AUTHOR]",Social media; Political participation; Twitter; Polarization (Social sciences); Virtual communities; online political participation; Obamacare; Patient Protection & Affordable Care Act; polarisation; polarizacija; spletna politična participacija,SocIndex,-,,,,,,,,0
194,169,1655,journalArticle,2019.0,"Sabatini, F; Sarracino, F",Online Social Networks and Trust,SOCIAL INDICATORS RESEARCH,10.1007/s11205-018-1887-2,,"We use Italian data from the Multipurpose Household Survey to explore how participation in social networking sites (SNS) such as Facebook and Twitter affects the most economically relevant aspect of social capital, trust. We account for measures of trust in strangers (often referred to as social trust), trust in neighbours (particularized trust) and trust in the police (institutional trust). We address endogeneity in the use of SNS by exploiting the variation in the availability of broadband for high-speed Internet, which relates to technological characteristics of the pre-existing voice telecommunication infrastructures. We find that all the forms of trust significantly decrease with participation in online networks. We discuss several interpretations of the results in light of the specific features of Internet-mediated social interaction.",IMPACT; Trust; INTERNET; PARTICIPATION; Social networking sites; Hate speech; Facebook; Internet; Social capital; TRENDS; UNITED-STATES; Broadband; Online networks; DECLINE; PROSOCIAL BEHAVIOR,WOS,-,,,,,,,,0
195,172,4,journalArticle,2022.0,"Scott Graham, S.; Conway, Fiona N.; Bottner, Richard; Claborn, Kasey",Opioid use stigmatization and destigmatization in health professional social media.,Addiction Research & Theory,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=159104522&site=ehost-live,"Stigmatization of opioid use constitutes a significant barrier to addressing the opioid crisis. Increasing use of social media by health professionals provides an opportunity to foster destigmatization. However, little is known about stigmatization and destigmatization within health professional social media Accordingly, this study investigates the use of stigmatizing and destigmatizing language in four Twitter communities: Medical, Public Health, Epidemiology, and Mental Health. Using a dataset of 33,981 tweets discussing opioids within these communities, we analyzed tweets for evidence of stigmatizing or destigmatizing language. Use of stigmatizing language is generally low and use of destigmatizing language is variable across communities. Additionally, there are measurable changes in language use on quarterly bases between 2009 and 2021. Mental Health shows a 7.1% quarterly reduction in the frequency of tweets with stigmatizing language (IRR = 0.928, 95% CI 0.877 to 0.984, p =.0159). Mental Health also shows a 5% quarterly increase in the frequency of destigmatizing tweets (IRR = 1.05, 95% CI 1.02–1.09, p =.00258). Medical Twitter experienced a 37% quarterly increase in destigmatizing tweet frequency (IRR = 1.37, 95% CI 1.15–1.64, p =.00291), and Public Health a 16% increase (IRR = 1.16, 95% CI 1.11–1.20, p =0.00000000373). Unfortunately, a regression discontinuity design shows a decrease in Public Health's use of destigmatizing language since the emergence of COVID-19. While the longitudinal findings are promising, they also indicate a need for increased efforts to encourage broader use of destigmatizing language, especially post-COVID. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Public health; Psychosocial factors; social media; Social stigma; Medical personnel; Narcotics; Substance abuse; Language & languages; Confidence intervals; Odds ratio; opioid use; social learning theory; Social learning theory; stigma reduction; Stigmatizing language,SocIndex,-,,,,,,,,0
196,173,982,journalArticle,2015.0,"R. Scott, Kevin; Nelson, Lewis; Meisel, Zachary; Perrone, Jeanmarie",Opportunities for Exploring and Reducing Prescription Drug Abuse Through Social Media.,Journal of Addictive Diseases,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=109016572&site=ehost-live,"The rising toll of opioid overdoses in the past decade has been declared a prescription drug epidemic by the Centers for Disease Control. In that same period, internet platforms, such as Facebook and Twitter, have grown exponentially, being used primarily by a population similar to new initiates of substance abuse. Researchers have utilized social media to gain insights into use patterns and prevailing attitudes about various substances. Social media has potential to enhance screening, prevention, and treatment of addiction. With future funding, they should be leveraged to advance understanding of prescription drug use and improve treatment and prevention of abuse. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Data mining; Public health; social media; Narcotics; Substance abuse; social networking; Drugs; opioid abuse; Prescription drug abuse,SocIndex,-,,,,,,,,0
197,174,858,journalArticle,2013.0,"Enli, Gunn Sara; Skogerbø, Eli",PERSONALIZED CAMPAIGNS IN PARTY-CENTRED POLITICS.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=87844696&site=ehost-live,"Social media like Facebook and Twitter place the focus on the individual politician rather than the political party, thereby expanding the political arena for increased for personalized campaigning. The need to use social media to communicate a personal image as a politician and to post personalized messages online seems less obvious in a party-centred system such as the Norwegian. Within this framework, the personalized and dialogical aspects of social media may be contradicted by the political parties' structural communication strategies. The article uses data from interviews and status updates from two Norwegian election campaigns and asks for what purposes Norwegian politicians use social media as a tool for political communication. The findings show that politicians' report both marketing and dialogue with voters as motives for their social media use and their practices varied, too. Politicians' reported motive to use social media for marketing purposes was reflected in their actual use. The preferred social media platform for marketing purposes was Facebook. Twitter was more used for continuous dialogue compared to Facebook. Social media marketing was personalized and involved private exposure and individual initiatives. The article concludes by indicating hypotheses and need for further research. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; Politicians; social media; Facebook (Web resource); Political communication; Facebook; Social media & politics; election campaigns; Norway; Internet in political campaigns,SocIndex,-,,,,,,,,0
198,175,590,journalArticle,2013.0,"Enli, GS; Skogerbo, E",PERSONALIZED CAMPAIGNS IN PARTY-CENTRED POLITICS: Twitter and Facebook as arenas for political communication,INFORMATION COMMUNICATION & SOCIETY,10.1080/1369118X.2013.782330,,"Social media like Facebook and Twitter place the focus on the individual politician rather than the political party, thereby expanding the political arena for increased for personalized campaigning. The need to use social media to communicate a personal image as a politician and to post personalized messages online seems less obvious in a party-centred system such as the Norwegian. Within this framework, the personalized and dialogical aspects of social media may be contradicted by the political parties' structural communication strategies. The article uses data from interviews and status updates from two Norwegian election campaigns and asks for what purposes Norwegian politicians use social media as a tool for political communication. The findings show that politicians' report both marketing and dialogue with voters as motives for their social media use and their practices varied, too. Politicians' reported motive to use social media for marketing purposes was reflected in their actual use. The preferred social media platform for marketing purposes was Facebook. Twitter was more used for continuous dialogue compared to Facebook. Social media marketing was personalized and involved private exposure and individual initiatives. The article concludes by indicating hypotheses and need for further research.",Twitter; social media; Facebook; CANDIDATES; election campaigns; ELECTION NEWS COVERAGE; Norway; SWEDEN,WOS,-,,,,,,,,0
199,176,2030,journalArticle,2017.0,"ŠIMUNJAK, Maja; SINČIĆ ĆORIĆ, Dubravka; BREČIĆ, Ružica",POLITICAL IMPRESSION MANAGEMENT THROUGH DIRECT AND MEDIATED COMMUNICATION: THE 2014/2015 CROATIAN PRESIDENTIAL ELECTIONS.,Upravljanje političkim imidžom kroz direktnu i medijatiziranu komunikaciju: Hrvatski predsjednički izbori 2014./2015.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=127400279&site=ehost-live,"This paper examines similarities and differences between direct and mediated political candidates' communication during electoral campaigns, and answers the question: How, if at all, do candidates' techniques of impression management differ in their direct and mediated communication. The study is based on content analysis of major daily newspapers, and statements published by candidates in the 2014/2015 Croatian presidential elections on their official Facebook and Twitter accounts. The results show that candidates did not use social media to portray their personal side, humanise their image and create their image of a leader through references to their skills and qualities. Rather, this research shows that in spite of the growing importance of social media, and the willingness and skill of the politicians in employing social media, traditional media, such as newspapers, remain indispensable for providing information about political issues to citizens in this new democracy during presidential elections. (English) [ABSTRACT FROM AUTHOR]",social media; presidential elections; Presidential elections; Social media & politics; Communication & politics; Political candidates; election campaign; traditional media; Class politics; društvene mreže; image; imidž; izborna kampanja; predsjednički izbori; tradicionalni mediji,SocIndex,-,,,,,,,,0
200,177,835,journalArticle,2013.0,"Bruns, Axel; Highfield, Tim",POLITICAL NETWORKS ON TWITTER.,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=87844694&site=ehost-live,"This paper examines patterns of political activity and campaigning onTwitterin the context of the 2012 election in the Australian state of Queensland. Social media have been a visible component of political campaigning in Australia at least since the 2007 federal election, withTwitter, in particular, rising to greater prominence in the 2010 federal election. At state level, however, they have remained comparatively less important thus far. In this paper, uses ofTwitterin the Queensland campaign from its unofficial start in February through to the election day of 24 March 2012 are tracked. Using innovative methodologies for analysing Twitter activities, developed by the research team, this study examines the overall patterns of activity in the relevant hashtag #qldvotes, and tracks specific interactions between politicians and other users by following some 80 Twitter accounts of sitting members of parliament and alternative candidates. Such analysis provides new insights into the different approaches to social media campaigning which were embraced by specific candidates and party organizations, as well as an indication of the relative importance of social media activities, at present, for state-level election campaigns. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Political participation; Elections; Australia; social media; Computer network resources; politics; Social media & politics; elections; Queensland; Internet in political campaigns; Queensland politics & government,SocIndex,-,,,,,,,,0
201,179,1343,journalArticle,2017.0,"Shin, Jieun; Jian, Lian; Bar, François; Driscoll, Kevin",Political rumoring on Twitter during the 2012 US presidential election: Rumor diffusion and correction.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=124424890&site=ehost-live,"Social media can be a double-edged sword for political misinformation, either a conduit propagating false rumors through a large population or an effective tool to challenge misinformation. To understand this phenomenon, we tracked a comprehensive collection of political rumors on Twitter during the 2012 US presidential election campaign, analyzing a large set of rumor tweets (n = 330,538). We found that Twitter helped rumor spreaders circulate false information within homophilous follower networks, but seldom functioned as a self-correcting marketplace of ideas. Rumor spreaders formed strong partisan structures in which core groups of users selectively transmitted negative rumors about opposing candidates. Yet, rumor rejecters neither formed a sizable community nor exhibited a partisan structure. While in general rumors resisted debunking by professional fact-checking sites (e.g. Snopes), this was less true of rumors originating with satirical sources. [ABSTRACT FROM AUTHOR]",Elections; social media; political communication; Political communication; Social media & politics; partisan homophily; rumor; Rumor; satire; Satire,SocIndex,-,,,,,,,,0
202,180,1473,journalArticle,2023.0,"Santos, DL",Populist communication and thematic strategy in the official Instagram accounts of Spanish candidates during the electoral campaigns of 28 August and 10 November 2019,PAPERS-REVISTA DE SOCIOLOGIA,10.5565/rev/papers.3082,,"This paper aims to contribute to the study of populist messaging on Instagram, a social net-work that is well-established as a digital tool for political communication during electoral periods. Using content analysis that combines both quantitative and qualitative method-ologies, we analysed the posts (N=386) uploaded to the official Instagram accounts of the main candidates for president of the Spanish government during the electoral campaigns for the two general elections held in 2019. This enabled us to meet the main objective of the study, which was to verify whether the Instagram platform is prone to hosting political messages and discussions of a populist nature. Likewise, in order to obtain a wider perspec-tive of both campaigns on the same social network, the issues forming the subject of each candidates' agendas in the same period were studied. The main results show that Instagram, like Twitter and Facebook, enables political leaders to spread messages that in essence carry a populist narrative; to use the social network as a means of electoral propaganda; and largely to avoid discussing the proposals of their political agendas.",SOCIAL MEDIA; POLITICAL COMMUNICATION; political leaders; FACEBOOK; populism; DISCOURSE; social networks; MEDIATIZATION; PARTIES; TWITTER; IMAGE; DISCURSIVE STRATEGY; general elections; GENERAL-ELECTION; thematic agenda,WOS,-,,,,,,,,0
203,181,484,journalArticle,2018.0,"Gurman, Tilly A.; Nichols, Catherine; Greenberg, Elyssa S.",Potential for social media to challenge gender-based violence in India: a quantitative analysis of Twitter use.,Gender & Development,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=130524731&site=ehost-live,"Gender-based violence (GBV), a global issue that disproportionately affects women, is especially pervasive in India and reinforced by existing gender norms. Starting late 2012, India experienced increased GBV-related media attention, when a young Delhi woman was fatally gang raped. Public outcry ensued through Twitter. Social media platforms, such as Twitter, can erode social boundaries and permit persons to challenge social norms and the status quo. Moreover, Twitter may provide a virtual safe space in which women in India can voice their opinions about GBV and press for social change. This article shares findings from research exploring ways in which men and women used Twitter in the aftermath of the Delhi rape case, focusing on the conversations around GBV that took place, and the opportunities that Twitter offers for more strategic engagement of individuals, especially women, to press for social change. [ABSTRACT FROM AUTHOR]",Twitter; social media; India; content analysis; Gender-based violence; Social problems; Women's programs,SocIndex,-,,,,,,,,0
