,Unnamed: 0.1,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other,Original Citation
130,52,195,journalArticle,2021.0,"Guan, Zexu","Chinese beauty bloggers: amateurs, entrepreneurs, and platform labour.",Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150283607&site=ehost-live,"Internet celebrities refer to people 'that attain prominence and popularity native to the internet'. Internet celebrities rise not only on global social media platforms like Twitter and YouTube but also on their Chinese counterparts. In China, internet celebrities are known as wanghongs. While wanghong refers to a general group of people who achieve fame online, diverse subtypes of wanghongs exist, like meizhuang bozhu (beauty blogger). Chinese beauty bloggers create content about skincare and makeup with their personal accounts and attract a great number of followers. After the group started budding in the mid-2000s, the role of beauty blogger continues to bloom in the fast-growing internet industries of China. This paper examines the roles beauty bloggers play and how these roles take shape in China's technological and economic context. [ABSTRACT FROM AUTHOR]",Social media; Bloggers; China; Personal beauty; platforms; Internet celebrities; Entrepreneurship; Beauty bloggers; internet celebrities; wanghong,SocIndex,-,,,,,,,,0
131,54,458,journalArticle,,"Mangurkar, Isha; Rangaswamy, Nimmi","Controlled empowerment of women: intersections of feminism, HCI and political communication in India",Feminist Theory,10.1177/14647001221082296,https://doi-org.ezproxy.lib.utexas.edu/10.1177/14647001221082296,"Twitter played a dominant role during the 2014 general elections in India, ushering a right-wing party into power. Political leaders employed Twitter to augment their public image and push right-wing campaign agendas to millions of followers. A prominent and strategic use of Twitter was credited to Prime Ministerial candidate Narendra Modi, portrayed as a visionary leader supporting economic development, social empowerment and good governance. Within this narrative, women’s empowerment debates underwent multiple transformations. Through this article, we aim to establish the nature of discussions lying at the intersections of feminist thinking and internet technology. We study the discursive trajectory of women’s empowerment against the backdrop of a right-wing political (Hindutva) ideology playing out on Twitter. Utilising the qualitative methods of Thematic Analysis and Feminist Relational Discourse Analysis, we study two cases highlighting feminist campaigns beginning in 2014: instant triple talaq, and the Sabarimala verdict. We analyse tweets in relation to these incidents and highlight the rhetorical inconsistency of right-wing leaders and supporters. We further discuss the implications of this inconsistency for the simultaneous suppression of voices demanding empowerment and amplification of those justifying religious tradition. Finally, we conclude by introducing the idea of the “controlled empowerment” of women in support of our analysis.",,SAGE,-,,,,,,,,0
132,55,2047,journalArticle,2017.0,"White, Joy",Controlling the Flow.,Young,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=125856088&site=ehost-live,"As a key genre within the urban music economy, grime music has a national and global presence. In the YouTube era, young people film music videos and broadcast them online.Legislation and policies ostensibly created as a means to maintain public safety combine to create methods to control the behaviour of young people. The production and circulation of urban music videos, therefore, become a contested activity. The racial mechanics of this gaze mean that for urban black youth, group endeavours are often criminalized as ‘gang activity’.Drawing on a 2014 Twitter profile as its starting point, this article examines the application of public safety legislation and policies in an East London borough. It reflects on how a ‘disciplinary process’ allows for local authorities, the metropolitan police and the judiciary to pin down and organize the movements of urban music practitioners in specific and particular ways. [ABSTRACT FROM AUTHOR]",United Kingdom; YouTube; Music videos; Youth; YouTube (Web resource); surveillance; criminalization; Grime music; music videos; Public safety -- Law & legislation; urban music economy; Urban youth; young people,SocIndex,-,,,,,,,,0
133,56,1420,journalArticle,2018.0,"Brock, André",Critical technocultural discourse analysis.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=128398022&site=ehost-live,"Critical Technocultural Discourse Analysis (CTDA) is a multimodal analytic technique for the investigation of Internet and digital phenomena, artifacts, and culture. It integrates an analysis of the technological artifact and user discourse, framed by cultural theory, to unpack semiotic and material connections between form, function, belief, and meaning of information and communication technologies (ICTs). CTDA requires the incorporation of critical theory—critical race, feminism, queer theory, and so on—to incorporate the epistemological standpoint of underserved ICT users so as to avoid deficit-based models of underrepresented populations’ technology use. This article describes in detail the formulation and execution of the technique, using the author’s research on Black Twitter as an exemplar. Utilizing CTDA, the author found that Black discursive identity interpellated Twitter’s mechanics to produce explicit cultural technocultural digital practices—defined by one investor as “<underline>the</underline> use case for Twitter.” Researchers interested in using this technique will find it an intervention into normative and analytic technology analyses, as CTDA formulates technology as cultural representations and social structures in order to simultaneously interrogate culture and technology as intertwined concepts. [ABSTRACT FROM AUTHOR]",Communication; Digital media; discourse analysis; race; Internet; Information technology; Information & communication technologies; critical discourse analysis; Internet research; African American; Black; cyberculture studies; information studies; technoculture,SocIndex,-,,,,,,,,0
134,57,1626,journalArticle,2016.0,"Rose, Gillian",Cultural geography going viral.,Social & Cultural Geography,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=116620969&site=ehost-live,"The article discusses cultural geography and its potential role in understanding the impact of images on social media particularly places and landscape to specific social groups as illustrated in the case of Emma Thornberry, a member of Great Britain's opposition government. Topics discussed include understanding the interpretation of cultural signs and symbols, the visibility offered by social media to cultural geographer, and the power of a photograph to generate debate and controversy.","Social media; twitter; social media; Social groups; Image; Cultural geography; Digital; Signs & symbols -- Social aspects; Thornberry, Emma; viral",SocIndex,-,,,,,,,,0
135,59,867,journalArticle,2013.0,"Skovsgaard, Morten; Van Dalen, Arjen",DODGING THE GATEKEEPERS?,"Information, Communication & Society",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=87844700&site=ehost-live,"Although politicians, scholars and campaigners claim that social media such as Facebook and Twitter profoundly change election campaigns, still little is known about the place of social media in the overall campaign mix and its use compared to traditional campaigning channels like the mass media. Cluster analysis of a representative survey among the candidates in the 2011 parliamentary election in Denmark shows that the candidates can be divided into three groups with different campaign mixes: a group which mainly communicates through the traditional mass media, a group which emphasizes social media, and a group which puts low emphasis on media in their campaign. The place of social media in the campaign mix of Danish candidates can be explained by access to the mainstream media and incentives for individual candidates. Traditional media remain the most important communication channel in the Danish campaign, but primarily for candidates who are newsworthy due to their experience and incumbency status. These candidates use social media to generate coverage in the traditional mass media. Challengers and less experienced candidates are more likely to use social media to compensate for lack of attention from the mainstream media, in particular when they are involved in intra-party competition. It is concluded that social media are integrated into Danish campaign mix according to the incentive structure of the electoral system and the media logic which characterizes modern campaigns. [ABSTRACT FROM AUTHOR]",Twitter; social media; Political communication; politicians; Facebook; election; Social media & politics; Election of legislators; campaigning; Internet in political campaigns; Denmark; Mass media -- Political aspects,SocIndex,-,,,,,,,,0
136,60,247,journalArticle,,"Clark, Meredith D.",DRAG THEM: A brief etymology of so-called “cancel culture”,Communication and the Public,10.1177/2057047320961562,https://doi-org.ezproxy.lib.utexas.edu/10.1177/2057047320961562,"The term “cancel culture” has significant implications for defining discourses of digital and social media activism. In this essay, I briefly interrogate the evolution of digital accountability praxis as performed by Black Twitter, a meta-network of culturally linked communities online. I trace the practice of the social media callout from its roots in Black vernacular tradition to its misappropriation in the digital age by social elites, arguing that the application of useful anger by minoritized people and groups has been effectively harnessed in social media spaces as a strategy for networked framing of extant social problems. This strategy is challenged, however, by the dominant culture’s ability to narrativize the process of being “canceled” as a moral panic with the potential to upset the concept of a limited public sphere.",,SAGE,-,,,,,,,,0
137,61,2023,journalArticle,,"Garay, Lluís; Morales, Soledad",Decomposing and relating user engagement in festivals’ virtual brand communities: An analysis of Sónar’s Twitter and Facebook,Tourist Studies,10.1177/1468797619873109,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1468797619873109,"Festival branding is undergoing a revolution based on the consolidation of new communicative behaviours in virtual brand communities (VBCs), above all, channelled through social media platforms. Although the literature on festivals has analysed engagement in VBCs, this study provides an in-depth observation of the profiles of festival VBCs users, how they modulate engagement attributes and behaviours and how these relate to their engagement focus, highlighting festival branding while also considering other main focuses (i.e. social capital creation and place-making). Thus, this article aims to characterize these elements in festivals’ VBCs through a multidimensional analysis of nearly 2150 entries in the Twitter and Facebook VBCs of one of the most prominent music festivals in Europe, Sónar (Barcelona). Moreover, it does so through a longitudinal observation covering a whole year, showing the relevance of ongoing communication to festival success. The results show the benefits (for organizers as well as other users) of understanding these elements and their mutual relationships.",,SAGE,-,,,,,,,,0
138,62,312,journalArticle,2022.0,"Goulet, Andrea; Lee, Susanna; Singh, Lisa; Sobanet, Andrew",Delteil's Les Écœurés: Gilets Jaunes and the Limits of the Noir.,Contemporary French & Francophone Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=157888404&site=ehost-live,"This article is an interdisciplinary study of Gérard Delteil's Les Écœurés, a 2019 novel that was marketed as a ""le premier polar en Gilet Jaune."" In this essay, we explore the generic tensions that arise when murder mystery intersects with socioeconomic criticism in our age of advanced capitalism. We argue that Les Écœurés functions differently when read through a sociological prism than it does as a noir or polar. We demonstrate that analysis of social media data shows that Delteil captures quite well and to a large extent reproduces the concerns of the Gilets Jaunes movement, while at the same time showcasing the dispiriting durability of a corrupt establishment. Second, on the level of character, we maintain that in presenting a drably failed bildungsroman, the novel undercuts the importance of any individual agency or élan. And third, we argue that on the level of genre, the text—by sidelining its own murder mystery—raises questions about the force and relevance of crime fiction as a potential agent of social change. Ultimately, we maintain that the very failures in and of Les Écœurés point metatextually to the novel's position as an artifact of the period and as embodiment of the Gilets Jaunes movement's likely fate. [ABSTRACT FROM AUTHOR]","Social media; Twitter (Web resource); Twitter; Social change; Capitalism; Mystery fiction; Gilets Jaunes; Delteil, Gérard; genre; Noir; Noir fiction; polar; Socioeconomics; sociopolitical movements",SocIndex,-,,,,,,,,0
139,63,435,journalArticle,,"Postill, John",Democracy in an age of viral reality: A media epidemiography of Spain’s indignados movement,Ethnography,10.1177/1466138113502513,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1466138113502513,"The present article draws from fieldwork on the indignados (or 15M) movement in Spain to propose a new approach to the study of protest movements in the digital era: “media epidemiography”. This composite of the terms “epidemiology” and “ethnography” is used as a heuristic to address the research challenge of today’s swiftly evolving techno-political terrains. I argue that viral media have played a key role in Spain’s indignados movement, with Twitter as the central site of propagation. Protesters have used Twitter and other viral platforms to great effect and in a range of different ways, including as a means of setting the tone and agenda of the protests, spreading slogans and organizational practices, and offering alternative accounts of the movement. These developments may signal the coming of an era in which political reality is shaped by viral contents “shared” by media professionals and amateurs – an age of viral reality.",,SAGE,-,,,,,,,,0
140,64,1998,journalArticle,2021.0,"Tynes, Robert",Democracy's Savior or Citizen Spy?,Surveillance & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=153355421&site=ehost-live,"The article presents the discussion on events at the US Capitol on January 6, 2021 broadcasting live acts of American political violence. Topics include rioters destroying furniture and posting videos of their bravado on social media platforms such as Twitter, Facebook, and Parler; and citizens wanting accountability, numerous groups and individuals on the internet began collecting, posting, and doxxing.",Public opinion; Democracy; Tear gas; Mass surveillance; Espionage; Spies,SocIndex,-,,,,,,,,0
141,65,201,journalArticle,2020.0,"Andò, Romana; Redmond, Sean",Desecrating celebrity.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142082939&site=ehost-live,"There are numerous other examples, a veritable polluted sea of falls from grace and the perversion of star and celebrity images: it was if desecration was now the dominant, the central determinant of celebrity culture. Even if such determination can be questioned - stars and celebrities continue to provide cohering social myths to bind with - the issues of degradation, desecration and decelebrification are an integral part of the complex phenomenon of celebrity. One might argue that this increases the ""intensity"" with which stars and celebrities are engaged with and in the way stars and celebrities ""speak"" to culture (Jerslev [1]). In I Trolled, Body-Shamed and Slut-Shamed: The Desecration of the Contemporary Bollywood Female Star on Social Media i , Sreya examines the way Bollywood female stars are often body-shamed and trolled on social media platforms such as Twitter. [Extracted from the article]",Parasocial relationships; Celebrities; Fame; Feminist theology,SocIndex,-,,,,,,,,0
142,66,1946,journalArticle,,"Schwemmer, Carsten; Knight, Carly; Bello-Pardo, Emily D.; Oklobdzija, Stan; Schoonvelde, Martijn; Lockhart, Jeffrey W.",Diagnosing Gender Bias in Image Recognition Systems,Socius,10.1177/2378023120967171,https://doi-org.ezproxy.lib.utexas.edu/10.1177/2378023120967171,"Image recognition systems offer the promise to learn from images at scale without requiring expert knowledge. However, past research suggests that machine learning systems often produce biased output. In this article, we evaluate potential gender biases of commercial image recognition platforms using photographs of U.S. members of Congress and a large number of Twitter images posted by these politicians. Our crowdsourced validation shows that commercial image recognition systems can produce labels that are correct and biased at the same time as they selectively report a subset of many possible true labels. We find that images of women received three times more annotations related to physical appearance. Moreover, women in images are recognized at substantially lower rates in comparison with men. We discuss how encoded biases such as these affect the visibility of women, reinforce harmful gender stereotypes, and limit the validity of the insights that can be gathered from such data.",,SAGE,-,,,,,,,,0
143,68,919,journalArticle,2020.0,"Perriam, Jessamy; Birkbak, Andreas; Freeman, Andy",Digital methods in a post-API environment.,International Journal of Social Research Methodology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142313286&site=ehost-live,"Qualitative and mixed methods digital social research often relies on gathering and storing social media data through the use of APIs (Application Programming Interfaces). In past years this has been relatively simple, with academic developers and researchers using APIs to access data and produce visualisations and analysis of social networks and issues. In recent years, API access has become increasingly restricted and regulated by corporations at the helm of social media networks. Facebook (the corporation) has restricted academic research access to Facebook (the social media platform) along with Instagram (a Facebook-owned social media platform). Instead, they have allowed access to sources where monetisation can easily occur, in particular, marketers and advertisers. This leaves academic researchers of digital social life in a difficult situation where API related research has been curtailed. In this paper we describe some rationales and methodologies for using APIs in social research. We then introduce some of the major events in academic API use that have led to the prohibitive situation researchers now find themselves in. Finally, we discuss the methodological and ethical issues this produces for researchers and, suggest some possible steps forward for API related research. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter; Social network analysis; Facebook; Social media in education; Social science research; ethics; Social network theory; Social media in business; Netvizz; APIs; Digital methods; University research; web scraping,SocIndex,-,,,,,,,,0
144,69,1388,journalArticle,2019.0,"Mendes, Kaitlynn; Keller, Jessalynn; Ringrose, Jessica",Digitized narratives of sexual violence: Making sexual violence felt and known through digital disclosures.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=136889470&site=ehost-live,"In this article, we argue that social media platforms like Tumblr and Twitter have facilitated an emergence of ""digitized narratives"" of sexual violence. These narratives are rooted in historical ways in which feminists have discursively articulated sexual violence, yet are shaped by distinctive ""platform vernacular"" or the conventions, affordances, and restrictions of the platforms in which they appear. Drawing on a qualitative content and critical discourse analysis of 450 texts from the Tumblr site Who Needs Feminism? and the hashtag #BeenRapedNeverReported, we argue that digital platforms such as Tumblr and Twitter produce new vernacular practices which shape how ""digitized narratives"" of sexual violence are not only disclosed and known, but felt and experienced across digital networks. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); feminism; Feminism; Twitter; Sexual assault; rape; Rape; Rape culture; Memes; memes; sexual violence; Tumblr; Tumblr (Web resource); rape culture; Digitized narratives; platform vernacular,SocIndex,-,,,,,,,,0
145,70,1990,journalArticle,2019.0,"Conway, Maura; Khawaja, Moign; Lakhani, Suraj; Reffin, Jeremy; Robertson, Andrew; Weir, David",Disrupting Daesh: Measuring Takedown of Online Terrorist Material and Its Impacts.,Studies in Conflict & Terrorism,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135800992&site=ehost-live,"This article contributes to public and policy debates on the value of social media disruption activity with respect to terrorist material. In particular, it explores aggressive account and content takedown, with the aim of accurately measuring this activity and its impacts. The major emphasis of the analysis is the so-called Islamic State (IS) and disruption of their online activity, but a catchall ""Other Jihadi"" category is also utilized for comparison purposes. Our findings challenge the notion that Twitter remains a conducive space for pro-IS accounts and communities to flourish. However, not all jihadists on Twitter are subject to the same high levels of disruption as IS, and we show that there is differential disruption taking place. IS's and other jihadists' online activity was never solely restricted to Twitter; it is just one node in a wider jihadist social media ecology. This is described and some preliminary analysis of disruption trends in this area supplied too. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Islamic State (Organization); Mujahideen; Terrorist organizations; Violence in mass media; Aggression (Psychology); Disruptive innovations,SocIndex,-,,,,,,,,0
