,Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
44,182,journalArticle,2017.0,"Giles, David C.",How do fan and celebrity identities become established on Twitter? A study of ‘social media natives’ and their followers.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=124311707&site=ehost-live,"This study explores the changing relationship in the digital era between celebrities and fans by examining a group of emerging celebrities and their followers on Twitter. Seven crime authors were chosen as a case sample, each of which published their first work after 2010 and might therefore be regarded as ‘social media natives’. The authors’ followers were categorised according to their self-descriptions into various professional and non-professional groups (e.g. ‘publishing industry professionals’, ‘fellow crime authors’). In some of these groups, notably ‘aspiring authors’ and ‘book fans/bloggers’, the performance of fandom was not always found to be uni-directional. Microanalysis of authors’ interactions with followers suggested that traditional media audience categories such as ‘fan’ have become looser in social media where all users are ‘followers’ and perform multiple identities. In particular, book bloggers seem to have carved out an important role as legitimising agents within the crime fiction field. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; Celebrities; audiences; fandom; Fans (Persons); literary celebrity; microanalysis,SocIndex,0,,,,,,,
45,190,journalArticle,2021.0,"Chin, Bertha",From 'stay home' to #TakeOutHate: Asian-American and Southeast Asian celebrities in the pandemic.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152788732&site=ehost-live,"Southeast Asian celebrities such as Iko Uwais ( I Star Wars: The Force Awakens i [10]) and Joe Taslim ( I Star Trek Beyond i [9]) utilise the same social media platforms including Instagram and Twitter to maintain their public celebrity profiles. While the mention of politics and COVID-19 related racism is absent in Taslim's feed, the social media feeds of Asian-American celebrities present a different narrative. Indeed, rather than signalling the demise of celebrity culture, these interactions offer us a non-homogenous reading of celebrity and fan cultures; one that is not merely focused on white celebrities. [Extracted from the article]",Stay-at-home orders; Racism; Black people; Black Lives Matter movement; Celebrities; Pandemics; Social distancing; Celebrity couples,SocIndex,-,,,,,,,
46,193,journalArticle,2014.0,"Bennett, James; Thomas, Sarah",Tweet celebrity.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=99801074&site=ehost-live,"The article discusses significance of studies of celebrity and Twitter to analyze relationship between audience and celebrity. Topics discussed include case studies of Twitter stream of individual celebrity, empirical analysis of quantitative reception data and traditional media coverage of the platform, and discussions or dialogue between celebrities to analyze the role of Twitter in contemporary celebrity culture.",Twitter (Web resource); Mass media; Celebrities; Quantitative research; Mass media & celebrities,SocIndex,0,,,,,,,
47,195,journalArticle,2021.0,"Guan, Zexu","Chinese beauty bloggers: amateurs, entrepreneurs, and platform labour.",Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150283607&site=ehost-live,"Internet celebrities refer to people 'that attain prominence and popularity native to the internet'. Internet celebrities rise not only on global social media platforms like Twitter and YouTube but also on their Chinese counterparts. In China, internet celebrities are known as wanghongs. While wanghong refers to a general group of people who achieve fame online, diverse subtypes of wanghongs exist, like meizhuang bozhu (beauty blogger). Chinese beauty bloggers create content about skincare and makeup with their personal accounts and attract a great number of followers. After the group started budding in the mid-2000s, the role of beauty blogger continues to bloom in the fast-growing internet industries of China. This paper examines the roles beauty bloggers play and how these roles take shape in China's technological and economic context. [ABSTRACT FROM AUTHOR]",Social media; Bloggers; China; Personal beauty; platforms; Internet celebrities; Entrepreneurship; Beauty bloggers; internet celebrities; wanghong,SocIndex,0,,,,,,,
48,196,journalArticle,2021.0,"Symons, Alex",Sarah Silverman goes digital: feminine satire in the age of Trump.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148751432&site=ehost-live,"Women comedians working to influence politics in the United States are presented with a new challenge in the age of Trump. In a timely and brief guest performance, Silverman capitalised on this trend by appearing in character as Hitler on I Conan i (TBS 2010) - explaining ironically how she found comparisons between ""herself"" and Trump offensive. Megyn Kelly tries to Disney-shame Sarah Silverman for vulgar Trump tweet - and Silverman responds. [Extracted from the article]","Satire; Trump, Donald, 1946-; Presidential administrations; Cultural industries; Jewish identity; Silverman, Sarah, 1970-; Women comedians",SocIndex,-,,,,,,,
49,201,journalArticle,2020.0,"Andò, Romana; Redmond, Sean",Desecrating celebrity.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142082939&site=ehost-live,"There are numerous other examples, a veritable polluted sea of falls from grace and the perversion of star and celebrity images: it was if desecration was now the dominant, the central determinant of celebrity culture. Even if such determination can be questioned - stars and celebrities continue to provide cohering social myths to bind with - the issues of degradation, desecration and decelebrification are an integral part of the complex phenomenon of celebrity. One might argue that this increases the ""intensity"" with which stars and celebrities are engaged with and in the way stars and celebrities ""speak"" to culture (Jerslev [1]). In I Trolled, Body-Shamed and Slut-Shamed: The Desecration of the Contemporary Bollywood Female Star on Social Media i , Sreya examines the way Bollywood female stars are often body-shamed and trolled on social media platforms such as Twitter. [Extracted from the article]",Parasocial relationships; Celebrities; Fame; Feminist theology,SocIndex,0,,,,,,,
50,205,journalArticle,2018.0,"Lankford, Adam",Do the media unintentionally make mass killers into celebrities? An assessment of free advertising and earned media value.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=132293209&site=ehost-live,"In recent years, some critics have suggested that the media make mass killers into celebrities by giving them too much attention. However, whether the media coverage these offenders receive actually approaches the amounts given to celebrities has never been tested. This study compared perpetrators of seven mass killings during 2013-2017 with more than 600 celebrities over the same time period. Findings indicate that the mass killers received approximately $75 million in media coverage value, and that for extended periods following their attacks they received more coverage than professional athletes and only slightly less than television and film stars. In addition, during their attack months, some mass killers received more highly valued coverage than some of the most famous American celebrities, including Kim Kardashian, Brad Pitt, Tom Cruise, Johnny Depp, and Jennifer Aniston. Finally, most mass killers received more coverage from newspapers and broadcast/cable news than the public interest they generated through online searches and Twitter seems to warrant. Unfortunately, this media attention constitutes free advertising for mass killers that may increase the likelihood of copycats. [ABSTRACT FROM AUTHOR]",advertising; Mass media; Fame; celebrity culture; fame; Mass murderers; Mass shooters; media coverage,SocIndex,0,,,,,,,
51,206,journalArticle,2010.0,"Marshall, P. David",The promotion and presentation of the self: celebrity as marker of presentational media.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=50218733&site=ehost-live,"This article explores how the celebrity discourse of the self both presages and works as a pedagogical tool for the burgeoning world of presentational media and its users that is now an elemental part of new media culture. What is often understood as social media via social network sites is also a form of presentation of the self and produces this new hybrid among the personal, interpersonal and the mediated - what I am calling 'presentational media'. Via Facebook, MySpace, Friendster and Twitter individuals engage in an expression of the self that, like the celebrity discourse of the self, is not entirely interpersonal in nature nor is it entirely highly mediated or representational. This middle ground of self-expression - again partially mediated and partially interpersonal (and theoretically drawing from Erving Goffman's work) - has produced an expansion of the intertextual zone that has been the bedrock of the celebrity industry for more than half a century and now is the very centre of the social media networks of the internet and mobile media. The article investigates this convergence of presentation of the self through a study of social network patterns of presentation of celebrities and the very overcoded similarity in the patterns of self-presentation of millions of users. It relates these forms of presentation to the longer discourse of the self that informed the production of celebrity for most of the last century. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Twitter Inc.; Twitter; Facebook; Internet users; social networks; Fame; Facebook Inc.; celebrity; Friendster Inc.; intercommunication; Intercommunication systems; MySpace Inc.; presentational media,SocIndex,0,,,,,,,
52,208,journalArticle,2015.0,"Logan, Ashleigh",Netnography: observing and interacting with celebrity in the digital world.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=108593072&site=ehost-live,"The author examines online self-presentation strategies of women fashion bloggers, who form a part of the online community of Her Royal Highness Catherine Duchess of Cambridge, England, Kate Middleton, on social media platforms like Twitter and Facebook using participative netnography research method. She discusses how social media content provides an understanding of a celebrity's cultural logic. She mentions that netnography was introduced by social media expert Robert Kozinets.","Research methodology; Online social networks; Virtual communities; Celebrities; Self-presentation; Catherine, Princess of Wales, 1982-; Kozinets, Robert; Psychology of women",SocIndex,0,,,,,,,
53,209,journalArticle,2014.0,"Clifford, Katrina",Amanda Knox: a picture of innocence.,Celebrity Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=99801075&site=ehost-live,"The article offers information on tweets made by Amanda Knox, an American women who is convicted in the murder of British exchange student, Meredith Kercher in 2007 in Italy, declaring SIAMO INNOCENTI or ""We Are Innocent."" Topics discussed include opinion of British media commentator Roy Greenslade on the murder of Meredith Kercher, intimacy of interpersonal conversation and ambiguities of Knox's pre-existing mediated identity and claims of innocence.","Italy; Microblogs; Greenslade, Roy; Innocence (Psychology); Knox, Amanda, 1987-",SocIndex,0,,,,,,,
54,212,journalArticle,2022.0,"KARAOĞLU, Gülhanım",News Production and Consumption Practices in Online Journalism: A Cross-Platform Review.,Çevrimiçi Gazetecilikte Haber Üretim ve Tüketim Pratikleri: Platformlar Arası Bir İnceleme.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=159018391&site=ehost-live,"Internet-based technologies, which mark a revolutionary period in journalism, have revealed new understandings in journalism. This change in the news media has affected the established forms of production and consumption, and has transformed traditional relations and understandings. Expanding information distribution capacities and reader expectations growing, differentiating and specializing necessitate using new communication technologies more effectively. Social media platforms and online environments, which provide additional channels to reach the reader, both open new areas for news producers and reveal different usage patterns from traditional media for consumers. The study investigates the trends in news production, distribution, and consumption in different social media platforms as an alternative field. In the study, Twitter, Instagram, and Telegram platforms were discussed, and content production, distribution, and consumption styles were examined in the context of journalism, based on the assumption that Telegram is an alternative channel for creating public opinion, increasing interaction and creating their brands for journalists. In this context, Twitter, which functions more as a news sharing application, Instagram, which has increased in popularity in recent years, and Telegram, which stands out with its bot and channel creation features, are evaluated. The shares on the Cia Medya Telegram channel, Cia Haber Instagram page and Cia Haber Twitter page, which constitute the sample of the research, were analyzed by content analysis method, and it was concluded that the Telegram platform is used more actively in content production, distribution and interaction. (English) [ABSTRACT FROM AUTHOR]",Twitter; Technological innovations; News consumption; Online journalism; Instagram; Alternative mass media; Çevrimiçi Gazetecilik; Online Journalism; Social Media Journalism; Sosyal Medya Gazeteciliği; Telecommunication; Telegram,SocIndex,-,,,,,,,
55,219,journalArticle,2018.0,"Mallon, Gerald P.",From the Editor: Thriving Rather than Tweeting.,Child Welfare,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=131357340&site=ehost-live,"An introduction is provided to articles within the issue on the theme of child welfare policy and practices with topics, including youth in foster care, reporting requirements for the U.S. Child Abuse Prevention and Treatment Act and mental health treatment.",Psychology; Child welfare policy; Mental health services; United States. Child Abuse Prevention & Treatment Act,SocIndex,-,,,,,,,
56,220,journalArticle,2021.0,"Duff, Catherine J.; Kolehmainen, Niina; McAnuff, Jennifer",Specifying current physical therapy practice for paediatric trials: A survey of UK physical therapists.,"Child: Care, Health & Development",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=153064438&site=ehost-live,"Background: Advancing physical therapy interventions for children and young people is a high research priority. This includes research to describe and specify the control condition, typically 'current care', for effectiveness trials. This paper aims to identify physical therapy outcomes commonly targeted, and intervention techniques and approaches commonly used, by physiotherapists working with children (aged 2–19 years) with mobility limitations in the United Kingdom. Methods: A cross‐sectional survey. Participants were recruited through the interactive Chartered Society of Physiotherapy members‐only online discussion forum, the Association of Paediatric Chartered Physiotherapists, direct emails and snowball sampling within the authors' professional networks and Twitter. Data were collected using a structured online questionnaire and analysed using descriptive statistics. Results: We received 146 responses, 95/146 (65.1%) of which were fully complete. Therapists reported targeting 367 unique outcome constructs, of which 193 (52.6%) mapped onto activities and participation (e.g. moving around using equipment, maintaining body position and walking), 158 (43.1%) on body functions (e.g. muscle strength, joint mobility and gait functions), 11 (3.0%) on body structure (e.g. muscle length) and 3 (0.8%) on environmental factors (e.g. access home environment, access school environment and family confidence). The most commonly used interventions related to postural management (115/133 of respondents, 86.4%) and exercise therapy (116/137, 84.67%) and included techniques such as 'use equipment' (118/137, 86.1%), 'instruct how to do something' (117/137, 85.4%), 'practice' (105/137, 76.6%) and 'stretch' (99/137, 72.3%). Conclusions: In designing trials, current care can be described as a combination of biomechanical and physiological techniques and approaches targeted at body functions and through that to activity and participation. Although some environmental behaviour change techniques and strategies were reported, the explicit use of these in current care appears limited. [ABSTRACT FROM AUTHOR]",United Kingdom; Descriptive statistics; Statistical sampling; Surveys; Questionnaires; Chartered Society of Physiotherapy (Great Britain); child; Clinical trials; Cross-sectional method; current care; intervention; mobility limitation; Movement disorders; physical therapy; Physical therapy,SocIndex,-,,,,,,,
