,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
78,journalArticle,2017.0,"Nguyen, Quynh C.; McCullough, Matt; Hsien-wen Meng; Paul, Debjyoti; Dapeng Li; Kath, Suraj; Loomis, Geoffrey; Nsoesie, Elaine O.; Ming Wen; Smith, Ken R.; Feifei Li","Geotagged US Tweets as Predictors of County-Level Health Outcomes, 2015-2016.",American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=125672924&site=ehost-live,"Objectives. To leverage geotagged Twitter data to create national indicators of the social environment, with small-area indicators of prevalent sentiment and social modeling of health behaviors, and to test associations with county-level health outcomes, while controlling for demographic characteristics. Methods. We used Twitter's streaming application programming interface to continuously collect a random 1% subset of publicly available geo-located tweets in the contiguous United States. We collected approximately 80 million geotagged tweets from 603 363 unique Twitter users in a 12-month period (April 2015-March 2016). Results. Across 3135 US counties, Twitter indicators of happiness, food, and physical activity were associated with lower premature mortality, obesity, and physical inactivity. Alcohol-use tweets predicted higher alcohol-use-related mortality. Conclusions. Socialmedia represents a newtype of real-time data thatmay enable public healthofficials toexaminemovement ofnorms, sentiment, andbehaviors thatmayportend emerging issues or outbreaks--thus providing a way to intervene to prevent adverse health events and measure the impact of health interventions. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Descriptive statistics; United States; Public health; Alcohol drinking; Computer network resources; Social context; Health behavior; Happiness; Longitudinal method; Food; Health status indicators; Health surveys; Mortality; Mortality of people with alcoholism; Obesity; Physical activity; Sedentary lifestyles,SocIndex,41,,,,,,,
79,journalArticle,2017.0,"Mackey, Tim K.; Kalyanam, Janani; Takeo Katsuki; Lanckriet, Gert",Twitter-Based Detection of Illegal Online Sale of Prescription Opioid.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=126116556&site=ehost-live,"Objectives. To deploy a methodology accurately identifying tweets marketing the illegal online sale of controlled substances. Methods. We first collected tweets from the Twitter public application program interface stream filtered for prescription opioid keywords. We then used unsupervised machine learning (specifically, topic modeling) to identify topics associated with illegal online marketing and sales. Finally, we conducted Web forensic analyses to characterize different types of online vendors. We analyzed 619 937 tweets containing the keywords codeine, Percocet, fentanyl, Vicodin, Oxycontin, oxycodone, and hydrocodone over a 5-month period from June to November 2015. Results. A total of 1778 tweets (< 1%) were identified as marketing the sale of controlled substances online; 90% had imbedded hyperlinks, but only 46 were “live” at the time of the evaluation. Seven distinct URLs linked to Web sites marketing or illegally selling controlled substances online. Conclusions. Our methodology can identify illegal online sale of prescription opioids from large volumes of tweets. Our results indicate that controlled substances are trafficked online via different strategies and vendors. [ABSTRACT FROM AUTHOR]",Social media; World Wide Web; Twitter (Web resource); Descriptive statistics; United States; Narcotics; Codeine; Controlled substances; Drug laws; Drugs of abuse; Fentanyl; Forensic sciences; Internet pharmacies; Internet sales; Law; Legal status of drug dealers; Mobile apps; Opioids; Oxycodone; Prices; Rating of sales personnel; Controlled substances -- Law & legislation; Websites -- Law & legislation,SocIndex,77,,,,,,,
80,journalArticle,2017.0,"Sinnenberg, Lauren; Buttenheim, Alison M.; Padrez, Kevin; Mancheno, Christina; Ungar, Lyle; Merchant, Raina M.",Twitter as a Tool for Health Research: A Systematic Review.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=120045868&site=ehost-live,"Background. Researchers have used traditional databases to study public health for decades. Less is known about the use of social media data sources, such as Twitter, for this purpose. Objectives. To systematically review the use of Twitter in health research, define a taxonomy to describe Twitter use, and characterize the current state of Twitter in health research. Search methods. We performed a literature search in PubMed, Embase, Web of Science, Google Scholar, and CINAHL through September 2015. Selection criteria. We searched for peer-reviewed original research studies that primarily used Twitter for health research. Data collection and analysis. Two authors independently screened studies and abstracted data related to the approach to analysis of Twitter data, methodology used to study Twitter, and current state of Twitter research by evaluating time of publication, research topic, discussion of ethical concerns, and study funding source. Main results. Of 1110 unique health-related articles mentioning Twitter, 137 met eligibility criteria. The primary approaches for using Twitter in health research that constitute a new taxonomy were content analysis (56%; n = 77), surveillance (26%; n = 36), engagement (14%; n = 19), recruitment (7%; n = 9), intervention (7%; n = 9), and network analysis (4%; n = 5). These studies collectively analyzed more than 5 billion tweets primarily by using the Twitter application program interface. Of 38 potential data features describing tweets and Twitter users, 23 were reported in fewer than 4% of the articles. The Twitter-based studies in this review focused on a small subset of data elements including content analysis, geotags, and language. Most studies were published recently (33% in 2015). Public health (23%; n = 31) and infectious disease (20%; n = 28) were the research fields most commonly represented in the included studies. Approximately one third of the studies mentioned ethical board approval in their articles. Primary funding sources included federal (63%), university (13%), and foundation (6%). Conclusions. We identified a new taxonomy to describe Twitter use in health research with 6 categories. Many data elements discernible from a user’s Twitter profile, especially demographics, have been underreported in the literature and can provide new opportunities to characterize the users whose data are analyzed in these studies. Twitter-based health research is a growing field funded by a diversity of organizations. Public health implications. Future work should develop standardized reporting guidelines for health researchers who use Twitter and policies that address privacy and ethical concerns in social media research. [ABSTRACT FROM AUTHOR]",Social media; Content analysis; CINAHL database; Classification; Computer network resources; Medical information storage & retrieval systems; Medical research; MEDLINE; Online information services; Research methodology evaluation; Systematic reviews,SocIndex,576,,,,,,,
81,journalArticle,2016.0,"Lakon, Cynthia M.; Pechmann, Cornelia; Cheng Wang; Li Pan; Delucchi, Kevin; Prochaska, Judith J.",Mapping Engagement in Twitter-Based Support Networks for Adult Smoking Cessation.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=116795680&site=ehost-live,"We examined engagement in novel quit-smoking private social support networks on Twitter, January 2012 to April 2014. We mapped communication patterns within 8 networks of adult smokers (n = 160) with network ties defined by participants' tweets over 3 time intervals, and examined tie reciprocity, tie strength, in-degree centrality (popularity), 3-person triangles, 4-person cliques, network density, and abstinence status. On average, more than 50% of ties were reciprocated in most networks and most ties were between abstainers and nonabstainers. Tweets formed into more aggregated patterns especially early in the study. Across networks, 35.00% (7 days after the quit date), 49.38% (30 days), and 46.88% (60 days) abstained from smoking. We demonstrated that abstainers and nonabstainers engaged with one another in dyads and small groups. This study preliminarily suggests potential for Twitter as a platform for adult smoking-cessation interventions. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Data analysis software; Descriptive statistics; Research funding; Social support; Communication; Behavior; Questionnaires; Smoking cessation,SocIndex,30,,,,,,,
82,journalArticle,2020.0,"Bonnevie, Erika; Goldbarg, Jaclyn; Gallegos-Jeffrey, Allison K.; Rosenberg, Sarah D.; Wartella, Ellen; Smyser, Joe","Content Themes and Influential Voices Within Vaccine Opposition on Twitter, 2019.",American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=146194626&site=ehost-live,"Objectives. To report on vaccine opposition and misinformation promoted on Twitter, highlighting Twitter accounts that drive conversation. Methods. We used supervised machine learning to code all Twitter posts. We first identified codes and themes manually by using a grounded theoretical approach and then applied them to the full data set algorithmically. We identified the top 50 authors month-over-month to determine influential sources of information related to vaccine opposition. Results. The data collection period was June 1 to December 1, 2019, resulting in 356 594 mentions of vaccine opposition. A total of 129 Twitter authors met the qualification of a top author in at least 1 month. Top authors were responsible for 59.5% of vaccine-opposition messages. We identified 10 conversation themes. Themes were similarly distributed across top authors and all other authors mentioning vaccine opposition. Top authors appeared to be highly coordinated in their promotion of misinformation within themes. Conclusions. Public health has struggled to respond to vaccine misinformation. Results indicate that sources of vaccine misinformation are not as heterogeneous or distributed as it may first appear given the volume of messages. There are identifiable upstream sources of misinformation, which may aid in countermessaging and public health surveillance. [ABSTRACT FROM AUTHOR]",Anti-vaccination movement; Immunization; Twitter (Web resource); Machine learning; Vaccine refusal,SocIndex,29,,,,,,,
83,journalArticle,2014.0,"Harris, Jenine K.; Moreland-Russell, Sarah; Tabak, Rachel G.; Ruhr, Lindsay R.; Maier, Ryan C.",Communication About Childhood Obesity on Twitter.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=96838414&site=ehost-live,"Objectives. Little is known about the use of social media as a tool for health communication. We used a mixed-methods design to examine communication about childhood obesity on Twitter. Methods. NodeXL was used to collect tweets sent in June 2013 containing the hashtag #childhoodobesity. Tweets were coded for content; tweeters were classified by sector and health focus. Data were also collected on the network of follower connections among the tweeters. We used descriptive statistics and exponential random graph modeling to examine tweet content, characteristics of tweeters, and the composition and structure of the network of connections facilitating communication among tweeters. Results. We collected 1110 tweets originating from 576 unique Twitter users. More individuals (65.6%) than organizations (32.9%) tweeted. More tweets focused on individual behavior than environment or policy. Few government and educational tweeters were in the network, but they were more likely than private individuals to be followed by others. Conclusions. There is an opportunity to better disseminate evidence-based information to a broad audience through Twitter by increasing the presence of credible sources in the #childhoodobesity conversation and focusing the content of tweets on scientific evidence. [ABSTRACT FROM AUTHOR]",Social media; Social networks; Content analysis; Descriptive statistics; Research funding; Research methodology; Health; Information resources; Health policy; Medical coding; Social context; Childhood obesity; Cluster analysis (Statistics); Computer simulation; Confidence intervals; Goodness-of-fit tests; Health behavior; Health literacy; Odds ratio,SocIndex,100,,,,,,,
84,journalArticle,2020.0,"Allem, Jon-Patrick; Escobedo, Patricia; Dharmapuri, Likhit",Cannabis Surveillance With Twitter Data: Emerging Topics and Social Bots.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141564071&site=ehost-live,"Objectives. To use publicly accessible data from people who post to Twitter to rapidly capture and describe the public's recent experiences with cannabis. Methods. We obtained Twitter posts containing cannabis-related terms from May 1, 2018, to December 31, 2018. We used methods to distinguish between posts from social bots and nonbots. We used text classifiers to identify topics in posts (n = 60 861). Results. Prevalent topics of posts included using cannabis with mentions of cannabis initiation, processed cannabis products, and health and medical with posts suggesting that cannabis could help with cancer, sleep, pain, anxiety, depression, trauma, and posttraumatic stress disorder. Polysubstance use was a common topic with mentions of cocaine, heroin, ecstasy, LSD, meth, mushrooms, and Xanax along with cannabis. Social bots regularly made health claims about cannabis. Conclusions. Findings suggest that processed cannabis products, unsubstantiated health claims about cannabis products, and the co-use of cannabis with legal and illicit substances warrant considerations by public health researchers in the future. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Descriptive statistics; Public opinion; Cannabis (Genus),SocIndex,50,,,,,,,
85,journalArticle,2020.0,"Safarnejad, Lida; Xu, Qian; Ge, Yaorong; Krishnan, Siddharth; Bagarvathi, Arunkumar; Chen, Shi",Contrasting Misinformation and Real-Information Dissemination Network Structures on Social Media During a Health Emergency.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=146194623&site=ehost-live,"Objectives. To provide a comprehensive workflow to identify top influential health misinformation about Zika on Twitter in 2016, reconstruct information dissemination networks of retweeting, contrast mis- from real information on various metrics, and investigate how Zika misinformation proliferated on social media during the Zika epidemic. Methods. We systematically reviewed the top 5000 English-language Zika tweets, established an evidence-based definition of ""misinformation,"" identified misinformation tweets, and matched a comparable group of real-information tweets. We developed an algorithm to reconstruct retweeting networks for 266 misinformation and 458 comparable real-information tweets. We computed and compared 9 network metrics characterizing network structure across various levels between the 2 groups. Results. There were statistically significant differences in all 9 network metrics between real and misinformation groups. Misinformation network structures were generally more sophisticated than those in the real-information group. There was substantial within-group variability, too. Conclusions. Dissemination networks of Zika misinformation differed substantially from real information on Twitter, indicating that misinformation utilized distinct dissemination mechanisms from real information. Our study will lead to a more holistic understanding of health misinformation challenges on social media. [ABSTRACT FROM AUTHOR]","Social media; Twitter (Web resource); Disinformation; Medical communication; Zika Virus Epidemic, 2015-",SocIndex,18,,,,,,,
86,journalArticle,2019.0,"Jamison, Amelia M.; Broniatowski, David A.; Quinn, Sandra Crouse",Malicious Actors on Twitter: A Guide for Public Health Researchers.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135849107&site=ehost-live,"Social bots and other malicious actors have a significant presence on Twitter. It is increasingly clear that some of their activities can have a negative impact on public health. This guide provides an overview of the types of malicious actors currently active on Twitter by highlighting the characteristic behaviors and strategies employed. It covers both automated accounts (including traditional spambots, social spambots, content polluters, and fake followers) and human users (primarily trolls). It also addresses the unique threat of state-sponsored trolls. We utilize examples from our own research on vaccination to illustrate. The diversity of malicious actors and their multifarious goals adds complexity to research efforts that use Twitter. Bots are now part of the social media landscape, and although it may not be possible to stop their influence, it is vital that public health researchers and practitioners recognize the potential harms and develop strategies to address bot- and troll-driven messages. [ABSTRACT FROM AUTHOR]",Immunization; Robotics; Social media; Twitter (Web resource); Electronic cigarettes; Public health; Health promotion; Social skills; Automation; Computer software,SocIndex,88,,,,,,,
87,journalArticle,2018.0,"Colditz, Jason B.; Chu, Kar-Hai; Emery, Sherry L.; Larkin, Chandler R.; James, A. Everette; Welling, Joel; Primack, Brian A.",Toward Real-Time Infoveillance of Twitter Health Messages.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=130649044&site=ehost-live,"There is growing interest in conducting public health research using data from social media. In particular, Twitter ""infoveillance"" has demonstrated utility across health contexts. However, rigorous and reproducible methodologies for using Twitter data in public health are not yet well articulated, particularly those related to content analysis, which is a highly popular approach. In 2014, we gathered an interdisciplinary team of health science researchers, computer scientists, and methodologists to begin implementing an open-source framework for real-time infoveillance of Twitter health messages (RITHM). Through this process, we documented common challenges and novel solutions to inform future work in real-time Twitter data collection and subsequent human coding. The RITHM framework allows researchers and practitioners to use well-planned and reproducible processes in retrieving, storing, filtering, subsampling, and formatting data for health topics of interest. Further considerations for human coding of Twitter data include coder selection and training, data representation, codebook development and refinement, and monitoring coding accuracy and productivity. We illustrate methodological considerations through practical examples from formative work related to hookah tobacco smoking, and we reference essential methods literature related to understanding and using Twitter data. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Conceptual structures; Smoking; Attitude (Psychology); Acquisition of data; Biosurveillance; Health; Health care teams; Hookahs; Information resources; Information retrieval; Real-time computing; Health -- Social aspects; Medical communication -- Social aspects; Public health -- Social aspects; Tobacco use -- Health aspects,SocIndex,65,,,,,,,
88,journalArticle,2022.0,"Hswen, Yulin",Online Hate: The New Virus.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=155913565&site=ehost-live,"An editorial is presented in which the author discusses an article published in the journal about anti-Asian hate speech in the U.S., particularly on social media outlets such as Twitter, during the COVID-19 pandemic. The article discusses the history of anti-Asian racism in the U.S., the connection between hate speech and hate crimes against Asian-Americans, and Internet consumption in the U.S.",Social media; Twitter (Web resource); COVID-19 pandemic; Anti-Asian racism; Hate speech; Hate crimes,SocIndex,171,,,,,,,
